level,state,region_name,region_code,region_level,anzsco_code,anzsco_title,date,vacancies
3,TAS,Greater Hobart,6GHOB,GCCSA,2A,"Business, Finance and Human Resource Professionals",2026-07-01,55
3,TAS,Greater Hobart,6GHOB,GCCSA,2B,Information Professionals,2026-07-01,18
3,TAS,Greater Hobart,6GHOB,GCCSA,2C,"Sales, Marketing & Public Relations Professionals",2026-07-01,14
3,TAS,Greater Hobart,6GHOB,GCCSA,2D,"Transport and Design Professionals, and Architects",2026-07-01,8
3,TAS,Greater Hobart,6GHOB,GCCSA,2E,Engineers,2026-07-01,19
3,TAS,Greater Hobart,6GHOB,GCCSA,2F,Science Professionals and Veterinarians,2026-07-01,7
3,TAS,Greater Hobart,6GHOB,GCCSA,2G,Health Diagnostic and Therapy Professionals,2026-07-01,92
3,TAS,Greater Hobart,6GHOB,GCCSA,2H,Medical Practitioners and Nurses,2026-07-01,135
2,TAS,Greater Hobart,6GHOB,GCCSA,3,TECHNICIANS AND TRADES WORKERS,2026-07-01,198
3,TAS,Greater Hobart,6GHOB,GCCSA,31,"Engineering, ICT and Science Technicians",2026-07-01,45
3,TAS,Greater Hobart,6GHOB,GCCSA,32,Automotive and Engineering Trades,2026-07-01,53
3,TAS,Greater Hobart,6GHOB,GCCSA,33,Construction Trades,2026-07-01,21
3,TAS,Greater Hobart,6GHOB,GCCSA,34,Electrotechnology and Telecommunications Trades,2026-07-01,19
3,TAS,Greater Hobart,6GHOB,GCCSA,35,Food Trades,2026-07-01,36
3,TAS,Greater Hobart,6GHOB,GCCSA,36,Skilled Animal and Horticultural Workers,2026-07-01,9
3,TAS,Greater Hobart,6GHOB,GCCSA,3A,"Hairdressers, Printing, Clothing and Wood Trades",2026-07-01,5
3,TAS,Greater Hobart,6GHOB,GCCSA,3B,"Jewellers, Arts and Other Trades Workers",2026-07-01,11
2,TAS,Greater Hobart,6GHOB,GCCSA,4,COMMUNITY AND PERSONAL SERVICE WORKERS,2026-07-01,173
3,TAS,Greater Hobart,6GHOB,GCCSA,41,Health and Welfare Support Workers,2026-07-01,23
3,TAS,Greater Hobart,6GHOB,GCCSA,42,Carers and Aides,2026-07-01,71
3,TAS,Greater Hobart,6GHOB,GCCSA,43,Hospitality Workers,2026-07-01,58
3,TAS,Greater Hobart,6GHOB,GCCSA,44,Protective Service Workers,2026-07-01,7
3,TAS,Greater Hobart,6GHOB,GCCSA,45,"Sports, Travel and Personal Service Workers",2026-07-01,14
2,TAS,Greater Hobart,6GHOB,GCCSA,5,CLERICAL AND ADMINISTRATIVE WORKERS,2026-07-01,236
3,TAS,Greater Hobart,6GHOB,GCCSA,55,Numerical Clerks,2026-07-01,41
3,TAS,Greater Hobart,6GHOB,GCCSA,56,"Clerical and Office Support Workers, Couriers",2026-07-01,6
3,TAS,Greater Hobart,6GHOB,GCCSA,59,Other Clerical and Administrative Workers,2026-07-01,36
3,TAS,Greater Hobart,6GHOB,GCCSA,5A,"Office Managers, Administrators and Secretaries",2026-07-01,31
3,TAS,Greater Hobart,6GHOB,GCCSA,5B,"General-Inquiry Clerks, Call Centre, Receptionists",2026-07-01,123
2,TAS,Greater Hobart,6GHOB,GCCSA,6,SALES WORKERS,2026-07-01,121
3,TAS,Greater Hobart,6GHOB,GCCSA,61,Sales Representatives and Agents,2026-07-01,30
3,TAS,Greater Hobart,6GHOB,GCCSA,62,Sales Assistants and Salespersons,2026-07-01,83
3,TAS,Greater Hobart,6GHOB,GCCSA,63,Sales Support Workers,2026-07-01,8
2,TAS,Greater Hobart,6GHOB,GCCSA,7,MACHINERY OPERATORS AND DRIVERS,2026-07-01,59
3,TAS,Greater Hobart,6GHOB,GCCSA,71,Machine and Stationary Plant Operators,2026-07-01,11
3,TAS,Greater Hobart,6GHOB,GCCSA,72,Mobile Plant Operators,2026-07-01,11
3,TAS,Greater Hobart,6GHOB,GCCSA,7A,Drivers and Storepersons,2026-07-01,36
2,TAS,Greater Hobart,6GHOB,GCCSA,8,LABOURERS,2026-07-01,73
3,TAS,Greater Hobart,6GHOB,GCCSA,81,Cleaners and Laundry Workers,2026-07-01,16
3,TAS,Greater Hobart,6GHOB,GCCSA,82,Construction and Mining Labourers,2026-07-01,6
3,TAS,Greater Hobart,6GHOB,GCCSA,83,Factory Process Workers,2026-07-01,8
3,TAS,Greater Hobart,6GHOB,GCCSA,84,"Farm, Forestry and Garden Workers",2026-07-01,4
3,TAS,Greater Hobart,6GHOB,GCCSA,85,Food Preparation Assistants,2026-07-01,9
3,TAS,Greater Hobart,6GHOB,GCCSA,89,Other Labourers,2026-07-01,30
1,TAS,Launceston and North East,602,SA4,0,Launceston and North East TOTAL,2026-07-01,819
2,TAS,Launceston and North East,602,SA4,1,MANAGERS,2026-07-01,78
3,TAS,Launceston and North East,602,SA4,11,"Chief Executives, Managing Directors & Legislators",2026-07-01,2
3,TAS,Launceston and North East,602,SA4,12,Farmers and Farm Managers,2026-07-01,4
3,TAS,Launceston and North East,602,SA4,14,"Hospitality, Retail and Service Managers",2026-07-01,22
3,TAS,Launceston and North East,602,SA4,1A,Corporate Managers,2026-07-01,23
3,TAS,Launceston and North East,602,SA4,1B,"Construction, Production and Distribution Managers",2026-07-01,19
3,TAS,Launceston and North East,602,SA4,1C,"Health, Education, ICT and Other Managers",2026-07-01,8
2,TAS,Launceston and North East,602,SA4,2,PROFESSIONALS,2026-07-01,239
3,TAS,Launceston and North East,602,SA4,21,Arts and Media Professionals,2026-07-01,4
3,TAS,Launceston and North East,602,SA4,24,Education Professionals,2026-07-01,7
3,TAS,Launceston and North East,602,SA4,26,ICT Professionals,2026-07-01,3
3,TAS,Launceston and North East,602,SA4,27,"Legal, Social and Welfare Professionals",2026-07-01,50
3,TAS,Launceston and North East,602,SA4,2A,"Business, Finance and Human Resource Professionals",2026-07-01,17
3,TAS,Launceston and North East,602,SA4,2B,Information Professionals,2026-07-01,5
3,TAS,Launceston and North East,602,SA4,2C,"Sales, Marketing & Public Relations Professionals",2026-07-01,3
3,TAS,Launceston and North East,602,SA4,2D,"Transport and Design Professionals, and Architects",2026-07-01,2
3,TAS,Launceston and North East,602,SA4,2E,Engineers,2026-07-01,7
3,TAS,Launceston and North East,602,SA4,2F,Science Professionals and Veterinarians,2026-07-01,9
3,TAS,Launceston and North East,602,SA4,2G,Health Diagnostic and Therapy Professionals,2026-07-01,53
3,TAS,Launceston and North East,602,SA4,2H,Medical Practitioners and Nurses,2026-07-01,78
2,TAS,Launceston and North East,602,SA4,3,TECHNICIANS AND TRADES WORKERS,2026-07-01,105
3,TAS,Launceston and North East,602,SA4,31,"Engineering, ICT and Science Technicians",2026-07-01,13
3,TAS,Launceston and North East,602,SA4,32,Automotive and Engineering Trades,2026-07-01,31
3,TAS,Launceston and North East,602,SA4,33,Construction Trades,2026-07-01,15
3,TAS,Launceston and North East,602,SA4,34,Electrotechnology and Telecommunications Trades,2026-07-01,15
3,TAS,Launceston and North East,602,SA4,35,Food Trades,2026-07-01,16
3,TAS,Launceston and North East,602,SA4,36,Skilled Animal and Horticultural Workers,2026-07-01,4
3,TAS,Launceston and North East,602,SA4,3A,"Hairdressers, Printing, Clothing and Wood Trades",2026-07-01,6
3,TAS,Launceston and North East,602,SA4,3B,"Jewellers, Arts and Other Trades Workers",2026-07-01,5
2,TAS,Launceston and North East,602,SA4,4,COMMUNITY AND PERSONAL SERVICE WORKERS,2026-07-01,90
3,TAS,Launceston and North East,602,SA4,41,Health and Welfare Support Workers,2026-07-01,12
3,TAS,Launceston and North East,602,SA4,42,Carers and Aides,2026-07-01,55
3,TAS,Launceston and North East,602,SA4,43,Hospitality Workers,2026-07-01,14
3,TAS,Launceston and North East,602,SA4,44,Protective Service Workers,2026-07-01,3
3,TAS,Launceston and North East,602,SA4,45,"Sports, Travel and Personal Service Workers",2026-07-01,6
2,TAS,Launceston and North East,602,SA4,5,CLERICAL AND ADMINISTRATIVE WORKERS,2026-07-01,100
3,TAS,Launceston and North East,602,SA4,55,Numerical Clerks,2026-07-01,8
3,TAS,Launceston and North East,602,SA4,56,"Clerical and Office Support Workers, Couriers",2026-07-01,5
3,TAS,Launceston and North East,602,SA4,59,Other Clerical and Administrative Workers,2026-07-01,16
3,TAS,Launceston and North East,602,SA4,5A,"Office Managers, Administrators and Secretaries",2026-07-01,17
3,TAS,Launceston and North East,602,SA4,5B,"General-Inquiry Clerks, Call Centre, Receptionists",2026-07-01,54
2,TAS,Launceston and North East,602,SA4,6,SALES WORKERS,2026-07-01,72
3,TAS,Launceston and North East,602,SA4,61,Sales Representatives and Agents,2026-07-01,12
3,TAS,Launceston and North East,602,SA4,62,Sales Assistants and Salespersons,2026-07-01,57
3,TAS,Launceston and North East,602,SA4,63,Sales Support Workers,2026-07-01,3
2,TAS,Launceston and North East,602,SA4,7,MACHINERY OPERATORS AND DRIVERS,2026-07-01,55
3,TAS,Launceston and North East,602,SA4,71,Machine and Stationary Plant Operators,2026-07-01,8
3,TAS,Launceston and North East,602,SA4,72,Mobile Plant Operators,2026-07-01,8
3,TAS,Launceston and North East,602,SA4,7A,Drivers and Storepersons,2026-07-01,38
2,TAS,Launceston and North East,602,SA4,8,LABOURERS,2026-07-01,82
3,TAS,Launceston and North East,602,SA4,81,Cleaners and Laundry Workers,2026-07-01,16
3,TAS,Launceston and North East,602,SA4,82,Construction and Mining Labourers,2026-07-01,5
3,TAS,Launceston and North East,602,SA4,83,Factory Process Workers,2026-07-01,9
3,TAS,Launceston and North East,602,SA4,84,"Farm, Forestry and Garden Workers",2026-07-01,15
3,TAS,Launceston and North East,602,SA4,85,Food Preparation Assistants,2026-07-01,8
3,TAS,Launceston and North East,602,SA4,89,Other Labourers,2026-07-01,29
1,TAS,South East,603,SA4,0,South East TOTAL,2026-07-01,82
2,TAS,South East,603,SA4,1,MANAGERS,2026-07-01,10
3,TAS,South East,603,SA4,11,"Chief Executives, Managing Directors & Legislators",2026-07-01,1
3,TAS,South East,603,SA4,12,Farmers and Farm Managers,2026-07-01,0
3,TAS,South East,603,SA4,14,"Hospitality, Retail and Service Managers",2026-07-01,5
3,TAS,South East,603,SA4,1A,Corporate Managers,2026-07-01,2
3,TAS,South East,603,SA4,1B,"Construction, Production and Distribution Managers",2026-07-01,2
3,TAS,South East,603,SA4,1C,"Health, Education, ICT and Other Managers",2026-07-01,0
2,TAS,South East,603,SA4,2,PROFESSIONALS,2026-07-01,17
3,TAS,South East,603,SA4,21,Arts and Media Professionals,2026-07-01,1
3,TAS,South East,603,SA4,24,Education Professionals,2026-07-01,1
3,TAS,South East,603,SA4,26,ICT Professionals,2026-07-01,0
3,TAS,South East,603,SA4,27,"Legal, Social and Welfare Professionals",2026-07-01,3
3,TAS,South East,603,SA4,2A,"Business, Finance and Human Resource Professionals",2026-07-01,1
3,TAS,South East,603,SA4,2B,Information Professionals,2026-07-01,0
3,TAS,South East,603,SA4,2C,"Sales, Marketing & Public Relations Professionals",2026-07-01,0
3,TAS,South East,603,SA4,2D,"Transport and Design Professionals, and Architects",2026-07-01,0
3,TAS,South East,603,SA4,2E,Engineers,2026-07-01,1
3,TAS,South East,603,SA4,2F,Science Professionals and Veterinarians,2026-07-01,1
3,TAS,South East,603,SA4,2G,Health Diagnostic and Therapy Professionals,2026-07-01,4
3,TAS,South East,603,SA4,2H,Medical Practitioners and Nurses,2026-07-01,5
2,TAS,South East,603,SA4,3,TECHNICIANS AND TRADES WORKERS,2026-07-01,20
3,TAS,South East,603,SA4,31,"Engineering, ICT and Science Technicians",2026-07-01,9
3,TAS,South East,603,SA4,32,Automotive and Engineering Trades,2026-07-01,3
3,TAS,South East,603,SA4,33,Construction Trades,2026-07-01,1
3,TAS,South East,603,SA4,34,Electrotechnology and Telecommunications Trades,2026-07-01,1
3,TAS,South East,603,SA4,35,Food Trades,2026-07-01,4
3,TAS,South East,603,SA4,36,Skilled Animal and Horticultural Workers,2026-07-01,1
3,TAS,South East,603,SA4,3A,"Hairdressers, Printing, Clothing and Wood Trades",2026-07-01,0
3,TAS,South East,603,SA4,3B,"Jewellers, Arts and Other Trades Workers",2026-07-01,1
2,TAS,South East,603,SA4,4,COMMUNITY AND PERSONAL SERVICE WORKERS,2026-07-01,7
3,TAS,South East,603,SA4,41,Health and Welfare Support Workers,2026-07-01,1
3,TAS,South East,603,SA4,42,Carers and Aides,2026-07-01,4
3,TAS,South East,603,SA4,43,Hospitality Workers,2026-07-01,2
3,TAS,South East,603,SA4,44,Protective Service Workers,2026-07-01,0
3,TAS,South East,603,SA4,45,"Sports, Travel and Personal Service Workers",2026-07-01,0
2,TAS,South East,603,SA4,5,CLERICAL AND ADMINISTRATIVE WORKERS,2026-07-01,8
3,TAS,South East,603,SA4,55,Numerical Clerks,2026-07-01,1
3,TAS,South East,603,SA4,56,"Clerical and Office Support Workers, Couriers",2026-07-01,0
3,TAS,South East,603,SA4,59,Other Clerical and Administrative Workers,2026-07-01,1
3,TAS,South East,603,SA4,5A,"Office Managers, Administrators and Secretaries",2026-07-01,1
3,TAS,South East,603,SA4,5B,"General-Inquiry Clerks, Call Centre, Receptionists",2026-07-01,5
2,TAS,South East,603,SA4,6,SALES WORKERS,2026-07-01,5
3,TAS,South East,603,SA4,61,Sales Representatives and Agents,2026-07-01,1
3,TAS,South East,603,SA4,62,Sales Assistants and Salespersons,2026-07-01,3
3,TAS,South East,603,SA4,63,Sales Support Workers,2026-07-01,1
2,TAS,South East,603,SA4,7,MACHINERY OPERATORS AND DRIVERS,2026-07-01,5
3,TAS,South East,603,SA4,71,Machine and Stationary Plant Operators,2026-07-01,1
3,TAS,South East,603,SA4,72,Mobile Plant Operators,2026-07-01,1
3,TAS,South East,603,SA4,7A,Drivers and Storepersons,2026-07-01,3
2,TAS,South East,603,SA4,8,LABOURERS,2026-07-01,9
3,TAS,South East,603,SA4,81,Cleaners and Laundry Workers,2026-07-01,2
3,TAS,South East,603,SA4,82,Construction and Mining Labourers,2026-07-01,1
3,TAS,South East,603,SA4,83,Factory Process Workers,2026-07-01,0
3,TAS,South East,603,SA4,84,"Farm, Forestry and Garden Workers",2026-07-01,2
3,TAS,South East,603,SA4,85,Food Preparation Assistants,2026-07-01,0
3,TAS,South East,603,SA4,89,Other Labourers,2026-07-01,3
1,TAS,West and North West,604,SA4,0,West and North West TOTAL,2026-07-01,613
2,TAS,West and North West,604,SA4,1,MANAGERS,2026-07-01,53
3,TAS,West and North West,604,SA4,11,"Chief Executives, Managing Directors & Legislators",2026-07-01,3
3,TAS,West and North West,604,SA4,12,Farmers and Farm Managers,2026-07-01,3
3,TAS,West and North West,604,SA4,14,"Hospitality, Retail and Service Managers",2026-07-01,14
3,TAS,West and North West,604,SA4,1A,Corporate Managers,2026-07-01,10
3,TAS,West and North West,604,SA4,1B,"Construction, Production and Distribution Managers",2026-07-01,14
3,TAS,West and North West,604,SA4,1C,"Health, Education, ICT and Other Managers",2026-07-01,9
2,TAS,West and North West,604,SA4,2,PROFESSIONALS,2026-07-01,193
3,TAS,West and North West,604,SA4,21,Arts and Media Professionals,2026-07-01,4
3,TAS,West and North West,604,SA4,24,Education Professionals,2026-07-01,6
3,TAS,West and North West,604,SA4,26,ICT Professionals,2026-07-01,3
3,TAS,West and North West,604,SA4,27,"Legal, Social and Welfare Professionals",2026-07-01,42
3,TAS,West and North West,604,SA4,2A,"Business, Finance and Human Resource Professionals",2026-07-01,16
3,TAS,West and North West,604,SA4,2B,Information Professionals,2026-07-01,2
3,TAS,West and North West,604,SA4,2C,"Sales, Marketing & Public Relations Professionals",2026-07-01,2
3,TAS,West and North West,604,SA4,2D,"Transport and Design Professionals, and Architects",2026-07-01,3
3,TAS,West and North West,604,SA4,2E,Engineers,2026-07-01,10
3,TAS,West and North West,604,SA4,2F,Science Professionals and Veterinarians,2026-07-01,5
3,TAS,West and North West,604,SA4,2G,Health Diagnostic and Therapy Professionals,2026-07-01,19
3,TAS,West and North West,604,SA4,2H,Medical Practitioners and Nurses,2026-07-01,80
2,TAS,West and North West,604,SA4,3,TECHNICIANS AND TRADES WORKERS,2026-07-01,81
3,TAS,West and North West,604,SA4,31,"Engineering, ICT and Science Technicians",2026-07-01,13
3,TAS,West and North West,604,SA4,32,Automotive and Engineering Trades,2026-07-01,28
3,TAS,West and North West,604,SA4,33,Construction Trades,2026-07-01,8
3,TAS,West and North West,604,SA4,34,Electrotechnology and Telecommunications Trades,2026-07-01,12
3,TAS,West and North West,604,SA4,35,Food Trades,2026-07-01,12
3,TAS,West and North West,604,SA4,36,Skilled Animal and Horticultural Workers,2026-07-01,2
3,TAS,West and North West,604,SA4,3A,"Hairdressers, Printing, Clothing and Wood Trades",2026-07-01,2
3,TAS,West and North West,604,SA4,3B,"Jewellers, Arts and Other Trades Workers",2026-07-01,4
2,TAS,West and North West,604,SA4,4,COMMUNITY AND PERSONAL SERVICE WORKERS,2026-07-01,76
3,TAS,West and North West,604,SA4,41,Health and Welfare Support Workers,2026-07-01,14
3,TAS,West and North West,604,SA4,42,Carers and Aides,2026-07-01,50
3,TAS,West and North West,604,SA4,43,Hospitality Workers,2026-07-01,7
3,TAS,West and North West,604,SA4,44,Protective Service Workers,2026-07-01,3
3,TAS,West and North West,604,SA4,45,"Sports, Travel and Personal Service Workers",2026-07-01,3
2,TAS,West and North West,604,SA4,5,CLERICAL AND ADMINISTRATIVE WORKERS,2026-07-01,71
3,TAS,West and North West,604,SA4,55,Numerical Clerks,2026-07-01,7
3,TAS,West and North West,604,SA4,56,"Clerical and Office Support Workers, Couriers",2026-07-01,1
3,TAS,West and North West,604,SA4,59,Other Clerical and Administrative Workers,2026-07-01,12
3,TAS,West and North West,604,SA4,5A,"Office Managers, Administrators and Secretaries",2026-07-01,11
3,TAS,West and North West,604,SA4,5B,"General-Inquiry Clerks, Call Centre, Receptionists",2026-07-01,40
2,TAS,West and North West,604,SA4,6,SALES WORKERS,2026-07-01,45
3,TAS,West and North West,604,SA4,61,Sales Representatives and Agents,2026-07-01,8
3,TAS,West and North West,604,SA4,62,Sales Assistants and Salespersons,2026-07-01,35
3,TAS,West and North West,604,SA4,63,Sales Support Workers,2026-07-01,2
2,TAS,West and North West,604,SA4,7,MACHINERY OPERATORS AND DRIVERS,2026-07-01,49
3,TAS,West and North West,604,SA4,71,Machine and Stationary Plant Operators,2026-07-01,18
3,TAS,West and North West,604,SA4,72,Mobile Plant Operators,2026-07-01,4
3,TAS,West and North West,604,SA4,7A,Drivers and Storepersons,2026-07-01,27
2,TAS,West and North West,604,SA4,8,LABOURERS,2026-07-01,46
3,TAS,West and North West,604,SA4,81,Cleaners and Laundry Workers,2026-07-01,7
3,TAS,West and North West,604,SA4,82,Construction and Mining Labourers,2026-07-01,4
3,TAS,West and North West,604,SA4,83,Factory Process Workers,2026-07-01,8
3,TAS,West and North West,604,SA4,84,"Farm, Forestry and Garden Workers",2026-07-01,6
3,TAS,West and North West,604,SA4,85,Food Preparation Assistants,2026-07-01,2
3,TAS,West and North West,604,SA4,89,Other Labourers,2026-07-01,18
1,NT,Greater Darwin,7GDAR,GCCSA,0,Greater Darwin TOTAL,2026-07-01,1804
2,NT,Greater Darwin,7GDAR,GCCSA,1,MANAGERS,2026-07-01,198
3,NT,Greater Darwin,7GDAR,GCCSA,11,"Chief Executives, Managing Directors & Legislators",2026-07-01,16
3,NT,Greater Darwin,7GDAR,GCCSA,12,Farmers and Farm Managers,2026-07-01,0
3,NT,Greater Darwin,7GDAR,GCCSA,14,"Hospitality, Retail and Service Managers",2026-07-01,57
3,NT,Greater Darwin,7GDAR,GCCSA,1A,Corporate Managers,2026-07-01,55
3,NT,Greater Darwin,7GDAR,GCCSA,1B,"Construction, Production and Distribution Managers",2026-07-01,53
3,NT,Greater Darwin,7GDAR,GCCSA,1C,"Health, Education, ICT and Other Managers",2026-07-01,17
2,NT,Greater Darwin,7GDAR,GCCSA,2,PROFESSIONALS,2026-07-01,493
3,NT,Greater Darwin,7GDAR,GCCSA,21,Arts and Media Professionals,2026-07-01,7
3,NT,Greater Darwin,7GDAR,GCCSA,24,Education Professionals,2026-07-01,28
3,NT,Greater Darwin,7GDAR,GCCSA,26,ICT Professionals,2026-07-01,32
3,NT,Greater Darwin,7GDAR,GCCSA,27,"Legal, Social and Welfare Professionals",2026-07-01,98
3,NT,Greater Darwin,7GDAR,GCCSA,2A,"Business, Finance and Human Resource Professionals",2026-07-01,54
3,NT,Greater Darwin,7GDAR,GCCSA,2B,Information Professionals,2026-07-01,15
3,NT,Greater Darwin,7GDAR,GCCSA,2C,"Sales, Marketing & Public Relations Professionals",2026-07-01,12
3,NT,Greater Darwin,7GDAR,GCCSA,2D,"Transport and Design Professionals, and Architects",2026-07-01,12
3,NT,Greater Darwin,7GDAR,GCCSA,2E,Engineers,2026-07-01,44
