level,anzsco_code,title,state,date,vacancies
2,1,MANAGERS,AUST,2022-06-01,31603.243
2,1,MANAGERS,AUST,2022-07-01,31656.539
2,1,MANAGERS,AUST,2022-08-01,31537.866
2,1,MANAGERS,AUST,2022-09-01,31294.841
2,1,MANAGERS,AUST,2022-10-01,31021.057
2,1,MANAGERS,AUST,2022-11-01,30841.767
2,1,MANAGERS,AUST,2022-12-01,30850.091
2,1,MANAGERS,AUST,2023-01-01,31043.5
2,1,MANAGERS,AUST,2023-02-01,31347.247
2,1,MANAGERS,AUST,2023-03-01,31667.168
2,1,MANAGERS,AUST,2023-04-01,31866.407
2,1,MANAGERS,AUST,2023-05-01,31892.474
2,1,MANAGERS,AUST,2023-06-01,31716.107
2,1,MANAGERS,AUST,2023-07-01,31407.026
2,1,MANAGERS,AUST,2023-08-01,31015.881
2,1,MANAGERS,AUST,2023-09-01,30597.694
2,1,MANAGERS,AUST,2023-10-01,30196.216
2,1,MANAGERS,AUST,2023-11-01,29810.12
2,1,MANAGERS,AUST,2023-12-01,29437.508
2,1,MANAGERS,AUST,2024-01-01,29090.458
2,1,MANAGERS,AUST,2024-02-01,28758.1
2,1,MANAGERS,AUST,2024-03-01,28425.279
2,1,MANAGERS,AUST,2024-04-01,28111.775
2,1,MANAGERS,AUST,2024-05-01,27854.891
2,1,MANAGERS,AUST,2024-06-01,27641.504
2,1,MANAGERS,AUST,2024-07-01,27429.496
2,1,MANAGERS,AUST,2024-08-01,27190.876
2,1,MANAGERS,AUST,2024-09-01,26894.14
2,1,MANAGERS,AUST,2024-10-01,26493.011
2,1,MANAGERS,AUST,2024-11-01,26037.731
2,1,MANAGERS,AUST,2024-12-01,25607.811
2,1,MANAGERS,AUST,2025-01-01,25279.225
2,1,MANAGERS,AUST,2025-02-01,25144.484
2,1,MANAGERS,AUST,2025-03-01,25168.469
2,1,MANAGERS,AUST,2025-04-01,25235.391
2,1,MANAGERS,AUST,2025-05-01,25242.198
2,1,MANAGERS,AUST,2025-06-01,25138.013
2,1,MANAGERS,AUST,2025-07-01,24937.971
2,1,MANAGERS,AUST,2025-08-01,24735.238
2,1,MANAGERS,AUST,2025-09-01,24629.281
2,1,MANAGERS,AUST,2025-10-01,24702.556
2,1,MANAGERS,AUST,2025-11-01,24947.585
2,1,MANAGERS,AUST,2025-12-01,25255.643
2,1,MANAGERS,AUST,2026-01-01,25500.595
2,1,MANAGERS,AUST,2026-02-01,25576.093
2,1,MANAGERS,AUST,2026-03-01,25490.514
2,1,MANAGERS,AUST,2026-04-01,25354.978
2,1,MANAGERS,AUST,2026-05-01,25272.635
2,1,MANAGERS,AUST,2026-06-01,25319.796
2,1,MANAGERS,AUST,2026-07-01,25512.296
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2006-01-01,499.787
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2006-02-01,496.373
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2006-03-01,492.66
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2006-04-01,487.191
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2006-05-01,479.566
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2006-06-01,473.158
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2006-07-01,470.748
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2006-08-01,474.525
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2006-09-01,486.29
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2006-10-01,507.62
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2006-11-01,536.545
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2006-12-01,567.933
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2007-01-01,596.703
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2007-02-01,620.753
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2007-03-01,639.377
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2007-04-01,652.618
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2007-05-01,660.279
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2007-06-01,663.179
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2007-07-01,667.884
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2007-08-01,679.889
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2007-09-01,699.398
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2007-10-01,721.494
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2007-11-01,741.728
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2007-12-01,759.326
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2008-01-01,775.711
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2008-02-01,793.059
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2008-03-01,814.185
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2008-04-01,838.311
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2008-05-01,858.839
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2008-06-01,866.909
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2008-07-01,852.772
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2008-08-01,814.306
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2008-09-01,759.435
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2008-10-01,699.473
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2008-11-01,644.275
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2008-12-01,597.31
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2009-01-01,558.077
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2009-02-01,526.533
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2009-03-01,504.786
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2009-04-01,497.13
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2009-05-01,506.205
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2009-06-01,530.858
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2009-07-01,565.351
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2009-08-01,599.462
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2009-09-01,625.039
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2009-10-01,639.318
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2009-11-01,643.221
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2009-12-01,640.966
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2010-01-01,638.983
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2010-02-01,639.212
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2010-03-01,638.971
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2010-04-01,635.502
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2010-05-01,629.992
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2010-06-01,625.135
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2010-07-01,624.27
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2010-08-01,629.227
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2010-09-01,637.578
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2010-10-01,644.705
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2010-11-01,649.744
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2010-12-01,653.532
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2011-01-01,655.429
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2011-02-01,656.29
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2011-03-01,656.305
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2011-04-01,653.893
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2011-05-01,648.97
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2011-06-01,645.508
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2011-07-01,647.748
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2011-08-01,657.188
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2011-09-01,673.602
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2011-10-01,695.895
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2011-11-01,720.482
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2011-12-01,743.095
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2012-01-01,763.813
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2012-02-01,781.08
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2012-03-01,792.759
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2012-04-01,797.049
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2012-05-01,790.269
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2012-06-01,771.557
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2012-07-01,747.037
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2012-08-01,725.511
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2012-09-01,709.705
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2012-10-01,700.891
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2012-11-01,697.036
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2012-12-01,695.048
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2013-01-01,689.594
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2013-02-01,679.088
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2013-03-01,666.948
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2013-04-01,655.545
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2013-05-01,647.633
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2013-06-01,641.476
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2013-07-01,634.797
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2013-08-01,627.019
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2013-09-01,620.556
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2013-10-01,616.162
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2013-11-01,613.214
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2013-12-01,613.878
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2014-01-01,617.438
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2014-02-01,622.999
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2014-03-01,629.964
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2014-04-01,640.688
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2014-05-01,656.056
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2014-06-01,672.765
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2014-07-01,684.787
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2014-08-01,687.294
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2014-09-01,681.476
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2014-10-01,670.429
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2014-11-01,659.065
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2014-12-01,652.441
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2015-01-01,652.14
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2015-02-01,657.355
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2015-03-01,662.672
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2015-04-01,665.299
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2015-05-01,665.952
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2015-06-01,670.922
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2015-07-01,682.903
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2015-08-01,702.093
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2015-09-01,724.904
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2015-10-01,745.843
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2015-11-01,760.229
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2015-12-01,764.694
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2016-01-01,762.055
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2016-02-01,756.815
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2016-03-01,753.387
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2016-04-01,752.994
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2016-05-01,754.671
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2016-06-01,759.139
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2016-07-01,765.759
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2016-08-01,772.245
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2016-09-01,777.157
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2016-10-01,781.284
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2016-11-01,783.644
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2016-12-01,783.682
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2017-01-01,783.643
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2017-02-01,784.41
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2017-03-01,786.78
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2017-04-01,789.132
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2017-05-01,789.774
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2017-06-01,786.637
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2017-07-01,781.144
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2017-08-01,777.076
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2017-09-01,775.213
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2017-10-01,777.437
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2017-11-01,785.91
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2017-12-01,798.928
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2018-01-01,812.45
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2018-02-01,825.278
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2018-03-01,837.244
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2018-04-01,846.311
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2018-05-01,850.824
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2018-06-01,849.825
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2018-07-01,842.706
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2018-08-01,830.977
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2018-09-01,817.715
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2018-10-01,804.422
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2018-11-01,793.38
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2018-12-01,789.716
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2019-01-01,794.344
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2019-02-01,805.593
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2019-03-01,818.103
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2019-04-01,828.737
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2019-05-01,835.513
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2019-06-01,835.835
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2019-07-01,830.223
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2019-08-01,822.093
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2019-09-01,813.392
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2019-10-01,802.575
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2019-11-01,785.614
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2019-12-01,755.047
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2020-01-01,709.817
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2020-02-01,654.74
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2020-03-01,601.261
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2020-04-01,563.019
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2020-05-01,547.968
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2020-06-01,558.463
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2020-07-01,589.974
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2020-08-01,631.686
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2020-09-01,674.202
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2020-10-01,715.455
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2020-11-01,757.022
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2020-12-01,802.377
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2021-01-01,850.164
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2021-02-01,897.958
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2021-03-01,939.454
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2021-04-01,969.264
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2021-05-01,985.682
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2021-06-01,991.948
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2021-07-01,992.443
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2021-08-01,992.592
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2021-09-01,998.39
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2021-10-01,1010.791
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2021-11-01,1025.697
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2021-12-01,1040.371
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2022-01-01,1056.726
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2022-02-01,1075.139
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2022-03-01,1097.11
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2022-04-01,1122.719
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2022-05-01,1148.715
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2022-06-01,1170.058
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2022-07-01,1181.697
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2022-08-01,1183.13
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2022-09-01,1175.66
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2022-10-01,1167.315
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2022-11-01,1169.723
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2022-12-01,1187.632
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2023-01-01,1218.308
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2023-02-01,1252.606
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2023-03-01,1281.185
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2023-04-01,1292.791
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2023-05-01,1287.19
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2023-06-01,1269.51
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2023-07-01,1249.152
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2023-08-01,1229.685
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2023-09-01,1214.581
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2023-10-01,1204.353
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2023-11-01,1194.19
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2023-12-01,1183.269
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2024-01-01,1170.32
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2024-02-01,1155.288
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2024-03-01,1141.056
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2024-04-01,1132.413
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2024-05-01,1130.299
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2024-06-01,1133.823
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2024-07-01,1144.883
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2024-08-01,1160.76
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2024-09-01,1173.146
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2024-10-01,1172.464
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2024-11-01,1157.669
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2024-12-01,1131.756
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2025-01-01,1102.376
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2025-02-01,1080.182
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2025-03-01,1068.255
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2025-04-01,1064.165
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2025-05-01,1063.154
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2025-06-01,1059.866
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2025-07-01,1049.435
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2025-08-01,1036.543
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2025-09-01,1028.969
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2025-10-01,1030.276
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2025-11-01,1042.798
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2025-12-01,1062.661
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2026-01-01,1083.22
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2026-02-01,1096.87
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2026-03-01,1101.637
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2026-04-01,1099.901
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2026-05-01,1095.509
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2026-06-01,1092.587
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2026-07-01,1092.479
3,12,Farmers and Farm Managers,AUST,2006-01-01,123.847
3,12,Farmers and Farm Managers,AUST,2006-02-01,123.412
3,12,Farmers and Farm Managers,AUST,2006-03-01,121.684
3,12,Farmers and Farm Managers,AUST,2006-04-01,119.133
3,12,Farmers and Farm Managers,AUST,2006-05-01,115.75
3,12,Farmers and Farm Managers,AUST,2006-06-01,111.806
3,12,Farmers and Farm Managers,AUST,2006-07-01,108.171
3,12,Farmers and Farm Managers,AUST,2006-08-01,106.149
3,12,Farmers and Farm Managers,AUST,2006-09-01,105.718
3,12,Farmers and Farm Managers,AUST,2006-10-01,106.236
3,12,Farmers and Farm Managers,AUST,2006-11-01,107.662
3,12,Farmers and Farm Managers,AUST,2006-12-01,109.231
3,12,Farmers and Farm Managers,AUST,2007-01-01,110.723
3,12,Farmers and Farm Managers,AUST,2007-02-01,112.233
3,12,Farmers and Farm Managers,AUST,2007-03-01,113.746
3,12,Farmers and Farm Managers,AUST,2007-04-01,114.668
3,12,Farmers and Farm Managers,AUST,2007-05-01,114.479
3,12,Farmers and Farm Managers,AUST,2007-06-01,113.266
3,12,Farmers and Farm Managers,AUST,2007-07-01,111.134
3,12,Farmers and Farm Managers,AUST,2007-08-01,109.439
3,12,Farmers and Farm Managers,AUST,2007-09-01,109.16
3,12,Farmers and Farm Managers,AUST,2007-10-01,110.24
3,12,Farmers and Farm Managers,AUST,2007-11-01,112.243
3,12,Farmers and Farm Managers,AUST,2007-12-01,115.167
3,12,Farmers and Farm Managers,AUST,2008-01-01,118.263
3,12,Farmers and Farm Managers,AUST,2008-02-01,120.703
3,12,Farmers and Farm Managers,AUST,2008-03-01,122.032
3,12,Farmers and Farm Managers,AUST,2008-04-01,122.222
3,12,Farmers and Farm Managers,AUST,2008-05-01,121.498
3,12,Farmers and Farm Managers,AUST,2008-06-01,120.085
3,12,Farmers and Farm Managers,AUST,2008-07-01,118.121
3,12,Farmers and Farm Managers,AUST,2008-08-01,115.27
3,12,Farmers and Farm Managers,AUST,2008-09-01,111.739
3,12,Farmers and Farm Managers,AUST,2008-10-01,108.482
3,12,Farmers and Farm Managers,AUST,2008-11-01,105.207
3,12,Farmers and Farm Managers,AUST,2008-12-01,101.669
3,12,Farmers and Farm Managers,AUST,2009-01-01,97.904
3,12,Farmers and Farm Managers,AUST,2009-02-01,94.094
3,12,Farmers and Farm Managers,AUST,2009-03-01,90.839
3,12,Farmers and Farm Managers,AUST,2009-04-01,88.404
3,12,Farmers and Farm Managers,AUST,2009-05-01,87.183
3,12,Farmers and Farm Managers,AUST,2009-06-01,87.244
3,12,Farmers and Farm Managers,AUST,2009-07-01,88.181
3,12,Farmers and Farm Managers,AUST,2009-08-01,89.15
3,12,Farmers and Farm Managers,AUST,2009-09-01,89.321
3,12,Farmers and Farm Managers,AUST,2009-10-01,88.21
3,12,Farmers and Farm Managers,AUST,2009-11-01,85.956
3,12,Farmers and Farm Managers,AUST,2009-12-01,83.258
3,12,Farmers and Farm Managers,AUST,2010-01-01,80.956
3,12,Farmers and Farm Managers,AUST,2010-02-01,79.562
3,12,Farmers and Farm Managers,AUST,2010-03-01,79.023
3,12,Farmers and Farm Managers,AUST,2010-04-01,79.963
3,12,Farmers and Farm Managers,AUST,2010-05-01,82.5
3,12,Farmers and Farm Managers,AUST,2010-06-01,86.622
3,12,Farmers and Farm Managers,AUST,2010-07-01,92.12
3,12,Farmers and Farm Managers,AUST,2010-08-01,97.741
3,12,Farmers and Farm Managers,AUST,2010-09-01,102.65
3,12,Farmers and Farm Managers,AUST,2010-10-01,106.301
3,12,Farmers and Farm Managers,AUST,2010-11-01,108.585
3,12,Farmers and Farm Managers,AUST,2010-12-01,109.506
