anzsco_code,occupation,state,share_pct
211112,Dancers and Choreographers,QLD,30.6
211112,Dancers and Choreographers,SA,7.2
211112,Dancers and Choreographers,WA,14.9
211112,Dancers and Choreographers,TAS,1.1
211112,Dancers and Choreographers,NT,2
211112,Dancers and Choreographers,ACT,1.4
211113,Entertainers and Variety Artists,NSW,23.1
211113,Entertainers and Variety Artists,VIC,27.1
211113,Entertainers and Variety Artists,QLD,27
211113,Entertainers and Variety Artists,SA,6.6
211113,Entertainers and Variety Artists,WA,12.2
211113,Entertainers and Variety Artists,TAS,1.8
211113,Entertainers and Variety Artists,NT,0.7
211113,Entertainers and Variety Artists,ACT,2.1
211199,"Other Actors, Dancers and Entertainers",NSW,29.4
211199,"Other Actors, Dancers and Entertainers",VIC,27.3
211199,"Other Actors, Dancers and Entertainers",QLD,23.9
211199,"Other Actors, Dancers and Entertainers",SA,5.4
211199,"Other Actors, Dancers and Entertainers",WA,9.4
211199,"Other Actors, Dancers and Entertainers",TAS,1.6
211199,"Other Actors, Dancers and Entertainers",NT,0.4
211199,"Other Actors, Dancers and Entertainers",ACT,2.5
211211,Composers,NSW,45.2
211211,Composers,VIC,27.8
211211,Composers,QLD,12.8
211211,Composers,SA,5.3
211211,Composers,WA,5.6
211211,Composers,TAS,1.2
211211,Composers,NT,0.7
211211,Composers,ACT,0.7
211212,Music Directors,NSW,33
211212,Music Directors,VIC,27.8
211212,Music Directors,QLD,12.3
211212,Music Directors,SA,12.5
211212,Music Directors,WA,9.4
211212,Music Directors,TAS,3.3
211212,Music Directors,NT,0
211212,Music Directors,ACT,1.3
211213,Musicians,NSW,30.7
211213,Musicians,VIC,23.1
211213,Musicians,QLD,19.7
211213,Musicians,SA,7.6
211213,Musicians,WA,11.9
211213,Musicians,TAS,3.8
211213,Musicians,NT,0.9
211213,Musicians,ACT,2.6
211214,Singers,NSW,35.4
211214,Singers,VIC,25.6
211214,Singers,QLD,22.4
211214,Singers,SA,5.1
211214,Singers,WA,9.1
211214,Singers,TAS,1.4
211214,Singers,NT,0.9
211214,Singers,ACT,0
211299,Other Music Professionals,NSW,39.7
211299,Other Music Professionals,VIC,31
211299,Other Music Professionals,QLD,20.7
211299,Other Music Professionals,SA,6.9
211299,Other Music Professionals,WA,0
211299,Other Music Professionals,TAS,10.3
211299,Other Music Professionals,NT,0
211299,Other Music Professionals,ACT,0
211411,Painters (Visual Arts),NSW,29.8
211411,Painters (Visual Arts),VIC,26.1
211411,Painters (Visual Arts),QLD,17.8
211411,Painters (Visual Arts),SA,7.2
211411,Painters (Visual Arts),WA,11.1
211411,Painters (Visual Arts),TAS,3.6
211411,Painters (Visual Arts),NT,2.7
211411,Painters (Visual Arts),ACT,1.4
211412,Potters and Ceramic Artists,NSW,29.9
211412,Potters and Ceramic Artists,VIC,29
211412,Potters and Ceramic Artists,QLD,17.9
211412,Potters and Ceramic Artists,SA,7.3
211412,Potters and Ceramic Artists,WA,9
211412,Potters and Ceramic Artists,TAS,4.1
211412,Potters and Ceramic Artists,NT,0.6
211412,Potters and Ceramic Artists,ACT,1.1
211413,Sculptors,NSW,29.5
211413,Sculptors,VIC,31.9
211413,Sculptors,QLD,14.6
211413,Sculptors,SA,7.3
211413,Sculptors,WA,11
211413,Sculptors,TAS,3.5
211413,Sculptors,NT,0.5
211413,Sculptors,ACT,1.9
211499,Other Visual Arts or Crafts Professionals,NSW,27.4
211499,Other Visual Arts or Crafts Professionals,VIC,27.5
211499,Other Visual Arts or Crafts Professionals,QLD,19.7
211499,Other Visual Arts or Crafts Professionals,SA,9.1
211499,Other Visual Arts or Crafts Professionals,WA,9
211499,Other Visual Arts or Crafts Professionals,TAS,3.9
211499,Other Visual Arts or Crafts Professionals,NT,1.2
211499,Other Visual Arts or Crafts Professionals,ACT,2
212111,Artistic Directors,NSW,29.3
212111,Artistic Directors,VIC,27.6
212111,Artistic Directors,QLD,17.1
212111,Artistic Directors,SA,7.5
212111,Artistic Directors,WA,8
212111,Artistic Directors,TAS,2.8
212111,Artistic Directors,NT,0.8
212111,Artistic Directors,ACT,3
212112,Media Producers,NSW,53.9
212112,Media Producers,VIC,26
212112,Media Producers,QLD,9.2
212112,Media Producers,SA,3.6
212112,Media Producers,WA,4.8
212112,Media Producers,TAS,1
212112,Media Producers,NT,0.4
212112,Media Producers,ACT,0.9
212113,Radio Presenters,NSW,28
212113,Radio Presenters,VIC,20.3
212113,Radio Presenters,QLD,22.9
212113,Radio Presenters,SA,7.3
212113,Radio Presenters,WA,13.9
212113,Radio Presenters,TAS,2.9
212113,Radio Presenters,NT,3
212113,Radio Presenters,ACT,1.4
212114,Television Presenters,NSW,51.3
212114,Television Presenters,VIC,22.1
212114,Television Presenters,QLD,13.3
212114,Television Presenters,SA,4.2
212114,Television Presenters,WA,4.9
212114,Television Presenters,TAS,1.4
212114,Television Presenters,NT,0
212114,Television Presenters,ACT,2.3
212211,Authors,NSW,34.7
212211,Authors,VIC,30.5
212211,Authors,QLD,15.5
212211,Authors,SA,6
212211,Authors,WA,7.2
212211,Authors,TAS,2.8
212211,Authors,NT,0.4
212211,Authors,ACT,3
212212,Book and Script Editors,NSW,37
212212,Book and Script Editors,VIC,37.1
212212,Book and Script Editors,QLD,12.4
212212,Book and Script Editors,SA,5.4
212212,Book and Script Editors,WA,3.7
212212,Book and Script Editors,TAS,2.3
212212,Book and Script Editors,NT,0.3
212212,Book and Script Editors,ACT,1.9
212311,"Art Directors (Film, Television or Stage)",NSW,45
212311,"Art Directors (Film, Television or Stage)",VIC,28.4
212311,"Art Directors (Film, Television or Stage)",QLD,17.1
212311,"Art Directors (Film, Television or Stage)",SA,5.9
212311,"Art Directors (Film, Television or Stage)",WA,3.6
212311,"Art Directors (Film, Television or Stage)",TAS,0
212311,"Art Directors (Film, Television or Stage)",NT,0
212311,"Art Directors (Film, Television or Stage)",ACT,0
212312,"Directors (Film, Television, Radio or Stage)",NSW,40.2
212312,"Directors (Film, Television, Radio or Stage)",VIC,29.7
212312,"Directors (Film, Television, Radio or Stage)",QLD,14.6
212312,"Directors (Film, Television, Radio or Stage)",SA,5.8
212312,"Directors (Film, Television, Radio or Stage)",WA,6.3
212312,"Directors (Film, Television, Radio or Stage)",TAS,1.7
212312,"Directors (Film, Television, Radio or Stage)",NT,0.8
212312,"Directors (Film, Television, Radio or Stage)",ACT,0.8
212313,Cinematographers,NSW,40.6
212313,Cinematographers,VIC,30.5
212313,Cinematographers,QLD,14.2
212313,Cinematographers,SA,4.8
212313,Cinematographers,WA,5.1
212313,Cinematographers,TAS,2.6
212313,Cinematographers,NT,0.7
212313,Cinematographers,ACT,2.4
212314,Film and Video Editors,NSW,46.5
212314,Film and Video Editors,VIC,25.9
212314,Film and Video Editors,QLD,14.7
212314,Film and Video Editors,SA,3.9
212314,Film and Video Editors,WA,5.2
212314,Film and Video Editors,TAS,1.5
212314,Film and Video Editors,NT,0.4
212314,Film and Video Editors,ACT,1.9
212315,Program Directors (Television or Radio),NSW,44.4
212315,Program Directors (Television or Radio),VIC,23
212315,Program Directors (Television or Radio),QLD,11.9
212315,Program Directors (Television or Radio),SA,6
212315,Program Directors (Television or Radio),WA,7.5
212315,Program Directors (Television or Radio),TAS,2
212315,Program Directors (Television or Radio),NT,2.2
212315,Program Directors (Television or Radio),ACT,2.8
212316,Stage Managers,NSW,40
212316,Stage Managers,VIC,27.9
212316,Stage Managers,QLD,17.7
212316,Stage Managers,SA,7.2
212316,Stage Managers,WA,7.9
212316,Stage Managers,TAS,1
212316,Stage Managers,NT,0
212316,Stage Managers,ACT,2.3
212317,Technical Directors,NSW,50.6
212317,Technical Directors,VIC,26.9
212317,Technical Directors,QLD,10.3
212317,Technical Directors,SA,6.5
212317,Technical Directors,WA,2.9
212317,Technical Directors,TAS,1.1
212317,Technical Directors,NT,0
212317,Technical Directors,ACT,0.6
212318,Video Producers,NSW,40.2
212318,Video Producers,VIC,32.6
212318,Video Producers,QLD,12.6
212318,Video Producers,SA,5
212318,Video Producers,WA,5.3
212318,Video Producers,TAS,0.8
212318,Video Producers,NT,0.6
212318,Video Producers,ACT,2.4
212399,"Other Film, Television, Radio and Stage Directors",NSW,42.8
212399,"Other Film, Television, Radio and Stage Directors",VIC,30.2
212399,"Other Film, Television, Radio and Stage Directors",QLD,13.5
212399,"Other Film, Television, Radio and Stage Directors",SA,5
212399,"Other Film, Television, Radio and Stage Directors",WA,5.1
212399,"Other Film, Television, Radio and Stage Directors",TAS,1.1
212399,"Other Film, Television, Radio and Stage Directors",NT,0.8
212399,"Other Film, Television, Radio and Stage Directors",ACT,1.7
212411,Copywriters,NSW,37.2
212411,Copywriters,VIC,34
212411,Copywriters,QLD,15.9
212411,Copywriters,SA,4.2
212411,Copywriters,WA,6
212411,Copywriters,TAS,1.4
212411,Copywriters,NT,0
212411,Copywriters,ACT,1
212412,Newspaper and Periodical Editors,NSW,43.8
212412,Newspaper and Periodical Editors,VIC,28.3
212412,Newspaper and Periodical Editors,QLD,12.2
212412,Newspaper and Periodical Editors,SA,4
212412,Newspaper and Periodical Editors,WA,5.8
212412,Newspaper and Periodical Editors,TAS,1.7
212412,Newspaper and Periodical Editors,NT,0.4
212412,Newspaper and Periodical Editors,ACT,3.8
212413,Print Journalists,NSW,40.7
212413,Print Journalists,VIC,25.6
212413,Print Journalists,QLD,13.1
212413,Print Journalists,SA,5.7
212413,Print Journalists,WA,8.1
212413,Print Journalists,TAS,2.9
212413,Print Journalists,NT,0.4
212413,Print Journalists,ACT,3.1
212414,Radio Journalists,NSW,38.5
212414,Radio Journalists,VIC,20.3
212414,Radio Journalists,QLD,19.7
212414,Radio Journalists,SA,5.5
212414,Radio Journalists,WA,8.1
212414,Radio Journalists,TAS,2.6
212414,Radio Journalists,NT,1.2
212414,Radio Journalists,ACT,4.1
212415,Technical Writers,NSW,33.6
212415,Technical Writers,VIC,27.4
212415,Technical Writers,QLD,17.7
212415,Technical Writers,SA,5.9
212415,Technical Writers,WA,10.3
212415,Technical Writers,TAS,1.6
212415,Technical Writers,NT,0.4
212415,Technical Writers,ACT,2.8
212416,Television Journalists,NSW,45.3
212416,Television Journalists,VIC,16.6
212416,Television Journalists,QLD,17.5
212416,Television Journalists,SA,6.5
212416,Television Journalists,WA,8.1
212416,Television Journalists,TAS,1.9
212416,Television Journalists,NT,0.7
212416,Television Journalists,ACT,4
212499,"Bloggers, Critics, Sports and Other Writers (not covered elsewhere)",NSW,42.8
212499,"Bloggers, Critics, Sports and Other Writers (not covered elsewhere)",VIC,25.9
212499,"Bloggers, Critics, Sports and Other Writers (not covered elsewhere)",QLD,13.1
212499,"Bloggers, Critics, Sports and Other Writers (not covered elsewhere)",SA,4.7
212499,"Bloggers, Critics, Sports and Other Writers (not covered elsewhere)",WA,6.4
212499,"Bloggers, Critics, Sports and Other Writers (not covered elsewhere)",TAS,1.8
212499,"Bloggers, Critics, Sports and Other Writers (not covered elsewhere)",NT,0.4
212499,"Bloggers, Critics, Sports and Other Writers (not covered elsewhere)",ACT,4.7
221111,Accountants (General),NSW,38
221111,Accountants (General),VIC,28
221111,Accountants (General),QLD,15.6
221111,Accountants (General),SA,5.5
221111,Accountants (General),WA,9.3
221111,Accountants (General),TAS,1.3
221111,Accountants (General),NT,0.5
221111,Accountants (General),ACT,2
221112,Management Accountants,NSW,33.4
221112,Management Accountants,VIC,26.9
221112,Management Accountants,QLD,17.4
221112,Management Accountants,SA,6
221112,Management Accountants,WA,11.6
221112,Management Accountants,TAS,1.4
221112,Management Accountants,NT,0.7
221112,Management Accountants,ACT,2.6
221113,Taxation Accountants,NSW,36
221113,Taxation Accountants,VIC,27.2
221113,Taxation Accountants,QLD,16.2
221113,Taxation Accountants,SA,5.4
221113,Taxation Accountants,WA,11.7
221113,Taxation Accountants,TAS,1.4
221113,Taxation Accountants,NT,0.6
221113,Taxation Accountants,ACT,1.5
221211,Company Secretaries,NSW,38.5
221211,Company Secretaries,VIC,24.7
221211,Company Secretaries,QLD,14.7
221211,Company Secretaries,SA,5.4
221211,Company Secretaries,WA,12.2
221211,Company Secretaries,TAS,1.7
221211,Company Secretaries,NT,0
221211,Company Secretaries,ACT,1.7
221212,Corporate Treasurers,NSW,57.7
221212,Corporate Treasurers,VIC,24.9
221212,Corporate Treasurers,QLD,7.9
221212,Corporate Treasurers,SA,4.4
221212,Corporate Treasurers,WA,3.7
221212,Corporate Treasurers,TAS,0.6
221212,Corporate Treasurers,NT,0
221212,Corporate Treasurers,ACT,0.7
221213,External Auditors,NSW,36.3
221213,External Auditors,VIC,26.6
221213,External Auditors,QLD,16
221213,External Auditors,SA,6.1
221213,External Auditors,WA,9.7
221213,External Auditors,TAS,1.2
221213,External Auditors,NT,0.7
221213,External Auditors,ACT,3.4
221214,Internal Auditors,NSW,38.1
221214,Internal Auditors,VIC,27.4
221214,Internal Auditors,QLD,15.9
221214,Internal Auditors,SA,5
221214,Internal Auditors,WA,9.1
221214,Internal Auditors,TAS,0.9
221214,Internal Auditors,NT,0.5
221214,Internal Auditors,ACT,3.2
222111,Commodities Traders,NSW,36.9
222111,Commodities Traders,VIC,28.5
222111,Commodities Traders,QLD,18.1
222111,Commodities Traders,SA,7
222111,Commodities Traders,WA,7.4
222111,Commodities Traders,TAS,1.6
222111,Commodities Traders,NT,0.1
222111,Commodities Traders,ACT,0.4
222112,Finance Brokers,NSW,34.3
222112,Finance Brokers,VIC,28.3
222112,Finance Brokers,QLD,18.3
222112,Finance Brokers,SA,6.1
222112,Finance Brokers,WA,10.4
222112,Finance Brokers,TAS,1.1
222112,Finance Brokers,NT,0.3
222112,Finance Brokers,ACT,1.2
222113,Insurance Brokers,NSW,34
222113,Insurance Brokers,VIC,27.5
222113,Insurance Brokers,QLD,18.3
222113,Insurance Brokers,SA,6.4
222113,Insurance Brokers,WA,10.4
222113,Insurance Brokers,TAS,1.7
222113,Insurance Brokers,NT,0.8
222113,Insurance Brokers,ACT,1
222199,Other Financial Brokers,NSW,51.3
222199,Other Financial Brokers,VIC,23.4
222199,Other Financial Brokers,QLD,20.6
222199,Other Financial Brokers,SA,1.8
222199,Other Financial Brokers,WA,2.1
222199,Other Financial Brokers,TAS,0
222199,Other Financial Brokers,NT,0
222199,Other Financial Brokers,ACT,0.4
222211,Financial Market Dealers,NSW,64.9
222211,Financial Market Dealers,VIC,17
222211,Financial Market Dealers,QLD,10.5
222211,Financial Market Dealers,SA,2
222211,Financial Market Dealers,WA,3.7
222211,Financial Market Dealers,TAS,0.5
222211,Financial Market Dealers,NT,0.2
222211,Financial Market Dealers,ACT,0.7
222212,Futures Traders,NSW,75.3
222212,Futures Traders,VIC,13.5
222212,Futures Traders,QLD,10.1
222212,Futures Traders,SA,0
222212,Futures Traders,WA,0
222212,Futures Traders,TAS,0
222212,Futures Traders,NT,0
222212,Futures Traders,ACT,0
222213,Stockbrokers,NSW,52.7
222213,Stockbrokers,VIC,23
222213,Stockbrokers,QLD,12.2
222213,Stockbrokers,SA,2.7
222213,Stockbrokers,WA,8.1
222213,Stockbrokers,TAS,0.4
222213,Stockbrokers,NT,0.2
222213,Stockbrokers,ACT,0.7
222299,Other Financial Dealers,NSW,43.8
222299,Other Financial Dealers,VIC,28.3
222299,Other Financial Dealers,QLD,12.9
222299,Other Financial Dealers,SA,4.6
222299,Other Financial Dealers,WA,7.3
222299,Other Financial Dealers,TAS,0.8
222299,Other Financial Dealers,NT,0.4
222299,Other Financial Dealers,ACT,2
222311,Financial Investment Advisers,NSW,33.3
222311,Financial Investment Advisers,VIC,29.7
222311,Financial Investment Advisers,QLD,18
222311,Financial Investment Advisers,SA,6.3
222311,Financial Investment Advisers,WA,9
222311,Financial Investment Advisers,TAS,1.4
222311,Financial Investment Advisers,NT,0.2
222311,Financial Investment Advisers,ACT,2
222312,Financial Investment Managers,NSW,50.3
222312,Financial Investment Managers,VIC,27
222312,Financial Investment Managers,QLD,11.7
222312,Financial Investment Managers,SA,3.3
222312,Financial Investment Managers,WA,5.6
222312,Financial Investment Managers,TAS,0.7
222312,Financial Investment Managers,NT,0.3
222312,Financial Investment Managers,ACT,1.1
223111,Human Resource Advisers,NSW,29.7
223111,Human Resource Advisers,VIC,25.7
223111,Human Resource Advisers,QLD,19.8
223111,Human Resource Advisers,SA,6
223111,Human Resource Advisers,WA,12.1
223111,Human Resource Advisers,TAS,1.9
223111,Human Resource Advisers,NT,1
223111,Human Resource Advisers,ACT,4
223112,Recruitment Consultants,NSW,35.4
223112,Recruitment Consultants,VIC,25.8
223112,Recruitment Consultants,QLD,18.4
223112,Recruitment Consultants,SA,6
223112,Recruitment Consultants,WA,10.2
223112,Recruitment Consultants,TAS,1.5
223112,Recruitment Consultants,NT,0.8
223112,Recruitment Consultants,ACT,1.8
223113,Workplace Relations Advisers,NSW,27.3
223113,Workplace Relations Advisers,VIC,27.8
223113,Workplace Relations Advisers,QLD,19.5
223113,Workplace Relations Advisers,SA,7.5
223113,Workplace Relations Advisers,WA,10.8
223113,Workplace Relations Advisers,TAS,3.4
223113,Workplace Relations Advisers,NT,1.1
