anzsco_code,occupation,age_group,share_pct
312312,Electrical Engineering Technicians,20_24,4.8
312312,Electrical Engineering Technicians,25_34,23
312312,Electrical Engineering Technicians,35_44,24.2
312312,Electrical Engineering Technicians,45_54,22.2
312312,Electrical Engineering Technicians,55_59,11.7
312312,Electrical Engineering Technicians,60_64,8.3
312312,Electrical Engineering Technicians,65,4.6
312411,Electronic Engineering Draftspersons,15_19,0
312411,Electronic Engineering Draftspersons,20_24,10
312411,Electronic Engineering Draftspersons,25_34,16.4
312411,Electronic Engineering Draftspersons,35_44,17.9
312411,Electronic Engineering Draftspersons,45_54,20.7
312411,Electronic Engineering Draftspersons,55_59,6.4
312411,Electronic Engineering Draftspersons,60_64,11.4
312411,Electronic Engineering Draftspersons,65,15.7
312412,Electronic Engineering Technicians,15_19,1.1
312412,Electronic Engineering Technicians,20_24,7.3
312412,Electronic Engineering Technicians,25_34,23.5
312412,Electronic Engineering Technicians,35_44,20.6
312412,Electronic Engineering Technicians,45_54,21.9
312412,Electronic Engineering Technicians,55_59,11.5
312412,Electronic Engineering Technicians,60_64,8.1
312412,Electronic Engineering Technicians,65,6
312511,Mechanical Engineering Draftspersons,15_19,1.2
312511,Mechanical Engineering Draftspersons,20_24,4.4
312511,Mechanical Engineering Draftspersons,25_34,21.1
312511,Mechanical Engineering Draftspersons,35_44,26
312511,Mechanical Engineering Draftspersons,45_54,21.4
312511,Mechanical Engineering Draftspersons,55_59,11.1
312511,Mechanical Engineering Draftspersons,60_64,8.2
312511,Mechanical Engineering Draftspersons,65,6.8
312512,Mechanical Engineering Technicians,15_19,2
312512,Mechanical Engineering Technicians,20_24,5.8
312512,Mechanical Engineering Technicians,25_34,22.7
312512,Mechanical Engineering Technicians,35_44,22.5
312512,Mechanical Engineering Technicians,45_54,23.2
312512,Mechanical Engineering Technicians,55_59,9.9
312512,Mechanical Engineering Technicians,60_64,9.1
312512,Mechanical Engineering Technicians,65,4.4
312911,Maintenance Planners,15_19,0.1
312911,Maintenance Planners,20_24,1.3
312911,Maintenance Planners,25_34,17.8
312911,Maintenance Planners,35_44,30.4
312911,Maintenance Planners,45_54,28.3
312911,Maintenance Planners,55_59,11.9
312911,Maintenance Planners,60_64,7.8
312911,Maintenance Planners,65,2.4
312912,Metallurgical and Materials Technicians,15_19,2.6
312912,Metallurgical and Materials Technicians,20_24,9.5
312912,Metallurgical and Materials Technicians,25_34,27
312912,Metallurgical and Materials Technicians,35_44,25.6
312912,Metallurgical and Materials Technicians,45_54,20
312912,Metallurgical and Materials Technicians,55_59,7
312912,Metallurgical and Materials Technicians,60_64,5.6
312912,Metallurgical and Materials Technicians,65,2.5
312913,Mine Deputies,15_19,0.1
312913,Mine Deputies,20_24,0.6
312913,Mine Deputies,25_34,16.4
312913,Mine Deputies,35_44,32.3
312913,Mine Deputies,45_54,30.2
312913,Mine Deputies,55_59,11.7
312913,Mine Deputies,60_64,6.5
312913,Mine Deputies,65,2.4
312999,Building and Engineering Technicians (not covered elsewhere),15_19,0.6
312999,Building and Engineering Technicians (not covered elsewhere),20_24,2.5
312999,Building and Engineering Technicians (not covered elsewhere),25_34,17
312999,Building and Engineering Technicians (not covered elsewhere),35_44,26.1
312999,Building and Engineering Technicians (not covered elsewhere),45_54,28.1
312999,Building and Engineering Technicians (not covered elsewhere),55_59,13.1
312999,Building and Engineering Technicians (not covered elsewhere),60_64,8.2
312999,Building and Engineering Technicians (not covered elsewhere),65,4.4
313111,Hardware Technicians,15_19,2.2
313111,Hardware Technicians,20_24,9.9
313111,Hardware Technicians,25_34,26.7
313111,Hardware Technicians,35_44,27.1
313111,Hardware Technicians,45_54,17.3
313111,Hardware Technicians,55_59,7.6
313111,Hardware Technicians,60_64,5.3
313111,Hardware Technicians,65,3.8
313112,ICT Customer Support Officers,15_19,1.4
313112,ICT Customer Support Officers,20_24,9.5
313112,ICT Customer Support Officers,25_34,29.6
313112,ICT Customer Support Officers,35_44,28
313112,ICT Customer Support Officers,45_54,18.9
313112,ICT Customer Support Officers,55_59,6.4
313112,ICT Customer Support Officers,60_64,4
313112,ICT Customer Support Officers,65,2.2
313113,Web Administrators,15_19,1
313113,Web Administrators,20_24,6.7
313113,Web Administrators,25_34,31.6
313113,Web Administrators,35_44,31.4
313113,Web Administrators,45_54,17.3
313113,Web Administrators,55_59,5
313113,Web Administrators,60_64,3.7
313113,Web Administrators,65,3
313199,Other ICT Support Technicians,15_19,1.1
313199,Other ICT Support Technicians,20_24,11.2
313199,Other ICT Support Technicians,25_34,31.5
313199,Other ICT Support Technicians,35_44,21.7
313199,Other ICT Support Technicians,45_54,17.7
313199,Other ICT Support Technicians,55_59,7.7
313199,Other ICT Support Technicians,60_64,6
313199,Other ICT Support Technicians,65,1.9
313211,Radiocommunications Technicians,15_19,2.1
313211,Radiocommunications Technicians,20_24,5.6
313211,Radiocommunications Technicians,25_34,19.7
313211,Radiocommunications Technicians,35_44,21
313211,Radiocommunications Technicians,45_54,23.9
313211,Radiocommunications Technicians,55_59,11.5
313211,Radiocommunications Technicians,60_64,9.4
313211,Radiocommunications Technicians,65,7.4
313212,Telecommunications Field Engineers,15_19,0
313212,Telecommunications Field Engineers,20_24,3.4
313212,Telecommunications Field Engineers,25_34,24.5
313212,Telecommunications Field Engineers,35_44,24.8
313212,Telecommunications Field Engineers,45_54,26.8
313212,Telecommunications Field Engineers,55_59,11.2
313212,Telecommunications Field Engineers,60_64,5.6
313212,Telecommunications Field Engineers,65,3.6
313213,Telecommunications Network Planners,15_19,0
313213,Telecommunications Network Planners,20_24,1.3
313213,Telecommunications Network Planners,25_34,20.2
313213,Telecommunications Network Planners,35_44,38.4
313213,Telecommunications Network Planners,45_54,22.3
313213,Telecommunications Network Planners,55_59,9.4
313213,Telecommunications Network Planners,60_64,6.5
313213,Telecommunications Network Planners,65,1.3
313214,Telecommunications Technical Officers and Technologists,15_19,0
313214,Telecommunications Technical Officers and Technologists,20_24,3.3
313214,Telecommunications Technical Officers and Technologists,25_34,18.8
313214,Telecommunications Technical Officers and Technologists,35_44,21.7
313214,Telecommunications Technical Officers and Technologists,45_54,26.5
313214,Telecommunications Technical Officers and Technologists,55_59,16.8
313214,Telecommunications Technical Officers and Technologists,60_64,9.2
313214,Telecommunications Technical Officers and Technologists,65,4.4
321211,Motor Mechanics (General),15_19,7.2
321211,Motor Mechanics (General),20_24,14.2
321211,Motor Mechanics (General),25_34,24.6
321211,Motor Mechanics (General),35_44,18.9
321211,Motor Mechanics (General),45_54,17.2
321211,Motor Mechanics (General),55_59,7.7
321211,Motor Mechanics (General),60_64,6.2
321211,Motor Mechanics (General),65,4
321212,Diesel Motor Mechanics,15_19,11.3
321212,Diesel Motor Mechanics,20_24,16.2
321212,Diesel Motor Mechanics,25_34,27.8
321212,Diesel Motor Mechanics,35_44,18.9
321212,Diesel Motor Mechanics,45_54,12.4
321212,Diesel Motor Mechanics,55_59,5.9
321212,Diesel Motor Mechanics,60_64,4.5
321212,Diesel Motor Mechanics,65,2.8
321213,Motorcycle Mechanics,15_19,9.7
321213,Motorcycle Mechanics,20_24,13.9
321213,Motorcycle Mechanics,25_34,22.6
321213,Motorcycle Mechanics,35_44,16.3
321213,Motorcycle Mechanics,45_54,17.6
321213,Motorcycle Mechanics,55_59,7
321213,Motorcycle Mechanics,60_64,8.2
321213,Motorcycle Mechanics,65,4.4
321214,Small Engine Mechanics,15_19,8.7
321214,Small Engine Mechanics,20_24,11.7
321214,Small Engine Mechanics,25_34,17.4
321214,Small Engine Mechanics,35_44,14.3
321214,Small Engine Mechanics,45_54,19.1
321214,Small Engine Mechanics,55_59,11.7
321214,Small Engine Mechanics,60_64,8.8
321214,Small Engine Mechanics,65,7.7
322111,Blacksmiths,15_19,3.7
322111,Blacksmiths,20_24,4.5
322111,Blacksmiths,25_34,13.6
322111,Blacksmiths,35_44,14
322111,Blacksmiths,45_54,28
322111,Blacksmiths,55_59,12.3
322111,Blacksmiths,60_64,9.5
322111,Blacksmiths,65,11.5
322112,Electroplaters,15_19,1.3
322112,Electroplaters,20_24,10.7
322112,Electroplaters,25_34,17.1
322112,Electroplaters,35_44,19
322112,Electroplaters,45_54,25
322112,Electroplaters,55_59,12.6
322112,Electroplaters,60_64,6.4
322112,Electroplaters,65,6.2
322113,Farriers,15_19,4.2
322113,Farriers,20_24,8.5
322113,Farriers,25_34,21.5
322113,Farriers,35_44,21.8
322113,Farriers,45_54,21.6
322113,Farriers,55_59,8.6
322113,Farriers,60_64,6.1
322113,Farriers,65,7
322114,Metal Casting Trades Workers,15_19,3
322114,Metal Casting Trades Workers,20_24,6.5
322114,Metal Casting Trades Workers,25_34,13
322114,Metal Casting Trades Workers,35_44,14.2
322114,Metal Casting Trades Workers,45_54,30.8
322114,Metal Casting Trades Workers,55_59,14.8
322114,Metal Casting Trades Workers,60_64,14.8
322114,Metal Casting Trades Workers,65,6.5
322115,Metal Polishers,15_19,3.5
322115,Metal Polishers,20_24,4.9
322115,Metal Polishers,25_34,13.6
322115,Metal Polishers,35_44,21.2
322115,Metal Polishers,45_54,27.5
322115,Metal Polishers,55_59,12.5
322115,Metal Polishers,60_64,7.2
322115,Metal Polishers,65,7.8
322311,Metal Fabricators,15_19,6.4
322311,Metal Fabricators,20_24,11.5
322311,Metal Fabricators,25_34,25.3
322311,Metal Fabricators,35_44,21.3
322311,Metal Fabricators,45_54,18.5
322311,Metal Fabricators,55_59,8.6
322311,Metal Fabricators,60_64,5.6
322311,Metal Fabricators,65,2.8
322312,Pressure Welders,15_19,0
322312,Pressure Welders,20_24,2.5
322312,Pressure Welders,25_34,21.8
322312,Pressure Welders,35_44,21
322312,Pressure Welders,45_54,29.4
322312,Pressure Welders,55_59,5.9
322312,Pressure Welders,60_64,13.4
322312,Pressure Welders,65,0
322313,Welders (First Class),15_19,4.7
322313,Welders (First Class),20_24,8.1
322313,Welders (First Class),25_34,20.8
322313,Welders (First Class),35_44,22.7
322313,Welders (First Class),45_54,23.6
322313,Welders (First Class),55_59,9.8
322313,Welders (First Class),60_64,6.5
322313,Welders (First Class),65,3.8
323111,Aircraft Maintenance Engineers (Avionics),15_19,3
323111,Aircraft Maintenance Engineers (Avionics),20_24,12.3
323111,Aircraft Maintenance Engineers (Avionics),25_34,33.3
323111,Aircraft Maintenance Engineers (Avionics),35_44,23.6
323111,Aircraft Maintenance Engineers (Avionics),45_54,18.1
323111,Aircraft Maintenance Engineers (Avionics),55_59,5.6
323111,Aircraft Maintenance Engineers (Avionics),60_64,2.8
323111,Aircraft Maintenance Engineers (Avionics),65,1.3
323112,Aircraft Maintenance Engineers (Mechanical),15_19,5.3
323112,Aircraft Maintenance Engineers (Mechanical),20_24,16.6
323112,Aircraft Maintenance Engineers (Mechanical),25_34,30.4
323112,Aircraft Maintenance Engineers (Mechanical),35_44,20.9
323112,Aircraft Maintenance Engineers (Mechanical),45_54,16
323112,Aircraft Maintenance Engineers (Mechanical),55_59,5.7
323112,Aircraft Maintenance Engineers (Mechanical),60_64,3.2
323112,Aircraft Maintenance Engineers (Mechanical),65,1.6
323113,Aircraft Maintenance Engineers (Structures),15_19,1.2
