anzsco_code,occupation,education_level,share_pct
731213,Passenger Coach Drivers,bachelor_degree,5.9
731213,Passenger Coach Drivers,advanced_diploma_diploma,8.2
731213,Passenger Coach Drivers,certificate_iii_iv,33
731213,Passenger Coach Drivers,year_12,12.8
731213,Passenger Coach Drivers,year_11,6.8
731213,Passenger Coach Drivers,year_10_and_below,24.6
731311,Train Drivers,post_graduate_graduate_diploma_or_graduate_certificate,2.5
731311,Train Drivers,bachelor_degree,7.1
731311,Train Drivers,advanced_diploma_diploma,6.6
731311,Train Drivers,certificate_iii_iv,43
731311,Train Drivers,year_12,13.7
731311,Train Drivers,year_11,4.7
731311,Train Drivers,year_10_and_below,14.6
731312,Tram Drivers,post_graduate_graduate_diploma_or_graduate_certificate,5.8
731312,Tram Drivers,bachelor_degree,17.9
731312,Tram Drivers,advanced_diploma_diploma,14.1
731312,Tram Drivers,certificate_iii_iv,19.2
731312,Tram Drivers,year_12,23.2
731312,Tram Drivers,year_11,6.5
731312,Tram Drivers,year_10_and_below,9.5
733111,Truck Drivers (General),post_graduate_graduate_diploma_or_graduate_certificate,1.3
733111,Truck Drivers (General),bachelor_degree,3.6
733111,Truck Drivers (General),advanced_diploma_diploma,6
733111,Truck Drivers (General),certificate_iii_iv,24.8
733111,Truck Drivers (General),year_12,16.9
733111,Truck Drivers (General),year_11,7.7
733111,Truck Drivers (General),year_10_and_below,34.6
733112,Aircraft Refuellers,post_graduate_graduate_diploma_or_graduate_certificate,0.4
733112,Aircraft Refuellers,bachelor_degree,4.1
733112,Aircraft Refuellers,advanced_diploma_diploma,10.3
733112,Aircraft Refuellers,certificate_iii_iv,37.5
733112,Aircraft Refuellers,year_12,21.8
733112,Aircraft Refuellers,year_11,5.9
733112,Aircraft Refuellers,year_10_and_below,15.8
733113,Furniture Removalist Drivers,post_graduate_graduate_diploma_or_graduate_certificate,1.9
733113,Furniture Removalist Drivers,bachelor_degree,9
733113,Furniture Removalist Drivers,advanced_diploma_diploma,6
733113,Furniture Removalist Drivers,certificate_iii_iv,14
733113,Furniture Removalist Drivers,year_12,28.7
733113,Furniture Removalist Drivers,year_11,8.9
733113,Furniture Removalist Drivers,year_10_and_below,26.2
733114,Tanker Drivers,post_graduate_graduate_diploma_or_graduate_certificate,0.3
733114,Tanker Drivers,bachelor_degree,1.5
733114,Tanker Drivers,advanced_diploma_diploma,4.5
733114,Tanker Drivers,certificate_iii_iv,32.5
733114,Tanker Drivers,year_12,14
733114,Tanker Drivers,year_11,7.8
733114,Tanker Drivers,year_10_and_below,35.2
733115,Tow Truck Drivers,post_graduate_graduate_diploma_or_graduate_certificate,0.9
733115,Tow Truck Drivers,bachelor_degree,2.4
733115,Tow Truck Drivers,advanced_diploma_diploma,5.3
733115,Tow Truck Drivers,certificate_iii_iv,34.6
733115,Tow Truck Drivers,year_12,14.7
733115,Tow Truck Drivers,year_11,7.6
733115,Tow Truck Drivers,year_10_and_below,30.5
811411,Commercial Housekeepers,post_graduate_graduate_diploma_or_graduate_certificate,4.3
811411,Commercial Housekeepers,bachelor_degree,12.3
811411,Commercial Housekeepers,advanced_diploma_diploma,8
811411,Commercial Housekeepers,certificate_iii_iv,14.7
811411,Commercial Housekeepers,year_12,21.6
811411,Commercial Housekeepers,year_11,6.6
811411,Commercial Housekeepers,year_10_and_below,25.9
811412,Domestic Housekeepers,post_graduate_graduate_diploma_or_graduate_certificate,3.1
811412,Domestic Housekeepers,bachelor_degree,11
811412,Domestic Housekeepers,advanced_diploma_diploma,8.9
811412,Domestic Housekeepers,certificate_iii_iv,15.8
811412,Domestic Housekeepers,year_12,20
811412,Domestic Housekeepers,year_11,6.6
811412,Domestic Housekeepers,year_10_and_below,25
811511,Laundry Workers (General),post_graduate_graduate_diploma_or_graduate_certificate,2.7
811511,Laundry Workers (General),bachelor_degree,8.5
811511,Laundry Workers (General),advanced_diploma_diploma,5.9
811511,Laundry Workers (General),certificate_iii_iv,13
811511,Laundry Workers (General),year_12,23.7
811511,Laundry Workers (General),year_11,6.5
811511,Laundry Workers (General),year_10_and_below,32.1
811512,Drycleaners,post_graduate_graduate_diploma_or_graduate_certificate,2.8
811512,Drycleaners,bachelor_degree,10.1
811512,Drycleaners,advanced_diploma_diploma,8.7
811512,Drycleaners,certificate_iii_iv,15.6
811512,Drycleaners,year_12,25.6
811512,Drycleaners,year_11,6.5
811512,Drycleaners,year_10_and_below,22.6
811513,Ironers and Pressers,post_graduate_graduate_diploma_or_graduate_certificate,3
811513,Ironers and Pressers,bachelor_degree,6
811513,Ironers and Pressers,advanced_diploma_diploma,7.5
811513,Ironers and Pressers,certificate_iii_iv,15.7
811513,Ironers and Pressers,year_12,21.9
811513,Ironers and Pressers,year_11,6.4
811513,Ironers and Pressers,year_10_and_below,30.4
811611,Carpet Cleaners,post_graduate_graduate_diploma_or_graduate_certificate,2.2
811611,Carpet Cleaners,bachelor_degree,7.3
811611,Carpet Cleaners,advanced_diploma_diploma,7.5
811611,Carpet Cleaners,certificate_iii_iv,23.4
811611,Carpet Cleaners,year_12,23.5
811611,Carpet Cleaners,year_11,7.1
811611,Carpet Cleaners,year_10_and_below,21.3
811612,Window Cleaners,post_graduate_graduate_diploma_or_graduate_certificate,1.8
811612,Window Cleaners,bachelor_degree,9.3
811612,Window Cleaners,advanced_diploma_diploma,7.8
811612,Window Cleaners,certificate_iii_iv,23.4
811612,Window Cleaners,year_12,23.3
811612,Window Cleaners,year_11,8.4
811612,Window Cleaners,year_10_and_below,20.9
811699,Cleaners (not covered elsewhere),post_graduate_graduate_diploma_or_graduate_certificate,1.1
811699,Cleaners (not covered elsewhere),bachelor_degree,5.3
811699,Cleaners (not covered elsewhere),advanced_diploma_diploma,5.9
811699,Cleaners (not covered elsewhere),certificate_iii_iv,25.5
811699,Cleaners (not covered elsewhere),year_12,25.3
811699,Cleaners (not covered elsewhere),year_11,7.4
811699,Cleaners (not covered elsewhere),year_10_and_below,24.5
821111,Builder's Labourers,post_graduate_graduate_diploma_or_graduate_certificate,1.1
821111,Builder's Labourers,bachelor_degree,5.7
821111,Builder's Labourers,advanced_diploma_diploma,5.2
821111,Builder's Labourers,certificate_iii_iv,28.1
821111,Builder's Labourers,year_12,25.9
821111,Builder's Labourers,year_11,7.8
821111,Builder's Labourers,year_10_and_below,21.7
821112,"Drainage, Sewerage and Stormwater Labourers",post_graduate_graduate_diploma_or_graduate_certificate,1.4
821112,"Drainage, Sewerage and Stormwater Labourers",bachelor_degree,4.1
821112,"Drainage, Sewerage and Stormwater Labourers",advanced_diploma_diploma,4.9
821112,"Drainage, Sewerage and Stormwater Labourers",certificate_iii_iv,45.6
821112,"Drainage, Sewerage and Stormwater Labourers",year_12,13.8
821112,"Drainage, Sewerage and Stormwater Labourers",year_11,6.1
821112,"Drainage, Sewerage and Stormwater Labourers",year_10_and_below,20.2
821113,Earthmoving Labourers,post_graduate_graduate_diploma_or_graduate_certificate,0.3
821113,Earthmoving Labourers,bachelor_degree,2.3
821113,Earthmoving Labourers,advanced_diploma_diploma,3.4
821113,Earthmoving Labourers,certificate_iii_iv,30.4
821113,Earthmoving Labourers,year_12,22
821113,Earthmoving Labourers,year_11,8.3
821113,Earthmoving Labourers,year_10_and_below,28.5
821114,Plumber's Assistants,post_graduate_graduate_diploma_or_graduate_certificate,0.5
821114,Plumber's Assistants,bachelor_degree,3.4
821114,Plumber's Assistants,advanced_diploma_diploma,5.2
821114,Plumber's Assistants,certificate_iii_iv,26.6
821114,Plumber's Assistants,year_12,26.5
821114,Plumber's Assistants,year_11,9
821114,Plumber's Assistants,year_10_and_below,25.6
821411,Building Insulation Installers,post_graduate_graduate_diploma_or_graduate_certificate,1.2
821411,Building Insulation Installers,bachelor_degree,5.4
821411,Building Insulation Installers,advanced_diploma_diploma,6.4
821411,Building Insulation Installers,certificate_iii_iv,26.8
821411,Building Insulation Installers,year_12,23.5
821411,Building Insulation Installers,year_11,7
821411,Building Insulation Installers,year_10_and_below,18.3
821412,Home Improvement Installers,post_graduate_graduate_diploma_or_graduate_certificate,0.8
821412,Home Improvement Installers,bachelor_degree,3.8
821412,Home Improvement Installers,advanced_diploma_diploma,4.7
821412,Home Improvement Installers,certificate_iii_iv,39.6
821412,Home Improvement Installers,year_12,20.6
821412,Home Improvement Installers,year_11,7.1
821412,Home Improvement Installers,year_10_and_below,19.4
821711,Construction Riggers,post_graduate_graduate_diploma_or_graduate_certificate,0.6
821711,Construction Riggers,bachelor_degree,4.1
821711,Construction Riggers,advanced_diploma_diploma,4.9
821711,Construction Riggers,certificate_iii_iv,41.9
821711,Construction Riggers,year_12,18.9
821711,Construction Riggers,year_11,6.9
821711,Construction Riggers,year_10_and_below,17.2
821712,Scaffolders,post_graduate_graduate_diploma_or_graduate_certificate,0.5
821712,Scaffolders,bachelor_degree,2.3
821712,Scaffolders,advanced_diploma_diploma,3
821712,Scaffolders,certificate_iii_iv,34.5
821712,Scaffolders,year_12,23.8
821712,Scaffolders,year_11,9.3
821712,Scaffolders,year_10_and_below,21
821713,Steel Fixers,post_graduate_graduate_diploma_or_graduate_certificate,1
821713,Steel Fixers,bachelor_degree,7.3
821713,Steel Fixers,advanced_diploma_diploma,4.1
821713,Steel Fixers,certificate_iii_iv,21.8
821713,Steel Fixers,year_12,23.6
821713,Steel Fixers,year_11,9.7
821713,Steel Fixers,year_10_and_below,27.8
821714,Structural Steel Erectors,post_graduate_graduate_diploma_or_graduate_certificate,0
821714,Structural Steel Erectors,bachelor_degree,2.6
821714,Structural Steel Erectors,advanced_diploma_diploma,2.3
821714,Structural Steel Erectors,certificate_iii_iv,40.5
821714,Structural Steel Erectors,year_12,18.3
821714,Structural Steel Erectors,year_11,10.2
821714,Structural Steel Erectors,year_10_and_below,23
821911,Crane Chasers,post_graduate_graduate_diploma_or_graduate_certificate,0.4
821911,Crane Chasers,bachelor_degree,2.8
821911,Crane Chasers,advanced_diploma_diploma,3.5
821911,Crane Chasers,certificate_iii_iv,39.9
821911,Crane Chasers,year_12,20
821911,Crane Chasers,year_11,6.7
821911,Crane Chasers,year_10_and_below,17.8
821912,Driller's Assistants,post_graduate_graduate_diploma_or_graduate_certificate,0.9
821912,Driller's Assistants,bachelor_degree,3.1
821912,Driller's Assistants,advanced_diploma_diploma,4.6
821912,Driller's Assistants,certificate_iii_iv,42.3
821912,Driller's Assistants,year_12,25.3
821912,Driller's Assistants,year_11,6.9
821912,Driller's Assistants,year_10_and_below,13.1
821913,Laggers,post_graduate_graduate_diploma_or_graduate_certificate,0
821913,Laggers,bachelor_degree,5
821913,Laggers,advanced_diploma_diploma,5.3
821913,Laggers,certificate_iii_iv,22.7
821913,Laggers,year_12,26.1
821913,Laggers,year_11,6.1
821913,Laggers,year_10_and_below,26.4
821914,Mining Support Workers,post_graduate_graduate_diploma_or_graduate_certificate,0.8
821914,Mining Support Workers,bachelor_degree,3.5
821914,Mining Support Workers,advanced_diploma_diploma,3.7
821914,Mining Support Workers,certificate_iii_iv,28.1
821914,Mining Support Workers,year_12,26.3
821914,Mining Support Workers,year_11,8.4
821914,Mining Support Workers,year_10_and_below,24.5
821915,Surveyor's Assistants,post_graduate_graduate_diploma_or_graduate_certificate,6.3
821915,Surveyor's Assistants,bachelor_degree,14.7
821915,Surveyor's Assistants,advanced_diploma_diploma,10.6
821915,Surveyor's Assistants,certificate_iii_iv,19.9
821915,Surveyor's Assistants,year_12,32.3
821915,Surveyor's Assistants,year_11,3.3
821915,Surveyor's Assistants,year_10_and_below,9.8
831111,Baking Factory Workers,post_graduate_graduate_diploma_or_graduate_certificate,6.5
831111,Baking Factory Workers,bachelor_degree,12.4
831111,Baking Factory Workers,advanced_diploma_diploma,8.6
831111,Baking Factory Workers,certificate_iii_iv,12.7
831111,Baking Factory Workers,year_12,27.3
831111,Baking Factory Workers,year_11,5.4
831111,Baking Factory Workers,year_10_and_below,20.4
831112,Brewery Workers,post_graduate_graduate_diploma_or_graduate_certificate,8.7
831112,Brewery Workers,bachelor_degree,23.3
831112,Brewery Workers,advanced_diploma_diploma,9.5
831112,Brewery Workers,certificate_iii_iv,23.7
831112,Brewery Workers,year_12,20
831112,Brewery Workers,year_11,3
831112,Brewery Workers,year_10_and_below,7.3
831113,Confectionery Makers,post_graduate_graduate_diploma_or_graduate_certificate,4.7
831113,Confectionery Makers,bachelor_degree,12.6
831113,Confectionery Makers,advanced_diploma_diploma,10.9
831113,Confectionery Makers,certificate_iii_iv,16.8
