anzsco_level,nfd_indicator,anzsco_code,anzsco_title,skill_level,date,employment_thousands
4,N,1113,Legislators,1,2015-05-01,2.48471627313854
4,N,1113,Legislators,1,2015-08-01,2.53850809786668
4,N,1113,Legislators,1,2015-11-01,2.58386251383833
4,N,1113,Legislators,1,2016-02-01,2.62038970620845
4,N,1113,Legislators,1,2016-05-01,2.6490472724776
4,N,1113,Legislators,1,2016-08-01,2.67163497576495
4,N,1113,Legislators,1,2016-11-01,2.68953557085363
4,N,1113,Legislators,1,2017-02-01,2.70363963833552
4,N,1113,Legislators,1,2017-05-01,2.71447155146812
4,N,1113,Legislators,1,2017-08-01,2.72203522176191
4,N,1113,Legislators,1,2017-11-01,2.72622256091412
4,N,1113,Legislators,1,2018-02-01,2.72755024158964
4,N,1113,Legislators,1,2018-05-01,2.72673109012141
4,N,1113,Legislators,1,2018-08-01,2.72411765873751
4,N,1113,Legislators,1,2018-11-01,2.72018912133529
4,N,1113,Legislators,1,2019-02-01,2.71546430150267
4,N,1113,Legislators,1,2019-05-01,2.71152215241082
4,N,1113,Legislators,1,2019-08-01,2.70978611625098
4,N,1113,Legislators,1,2019-11-01,2.71116202167828
4,N,1113,Legislators,1,2020-02-01,2.71593051825683
4,N,1113,Legislators,1,2020-05-01,2.72371785908522
4,N,1113,Legislators,1,2020-08-01,2.73337809116838
4,N,1113,Legislators,1,2020-11-01,2.74437773151136
4,N,1113,Legislators,1,2021-02-01,2.75711073413
4,N,1113,Legislators,1,2021-05-01,2.77236955216337
4,N,1113,Legislators,1,2021-08-01,2.79049613589769
4,N,1113,Legislators,1,2021-11-01,2.81116806271049
4,N,1113,Legislators,1,2022-02-01,2.83330582250836
4,N,1113,Legislators,1,2022-05-01,2.8559084729223
4,N,1113,Legislators,1,2022-08-01,2.87781286831425
4,N,1113,Legislators,1,2022-11-01,2.89763323589694
4,N,1113,Legislators,1,2023-02-01,2.91366624375905
4,N,1113,Legislators,1,2023-05-01,2.92403938682865
4,N,1113,Legislators,1,2023-08-01,2.92828144855549
4,N,1113,Legislators,1,2023-11-01,2.92671110183042
4,N,1113,Legislators,1,2024-02-01,2.91898803758875
4,N,1113,Legislators,1,2024-05-01,2.90404139888587
4,N,1113,Legislators,1,2024-08-01,2.88252436815247
4,N,1113,Legislators,1,2024-11-01,2.85547230902137
4,N,1113,Legislators,1,2025-02-01,2.82392996053146
4,N,1113,Legislators,1,2025-05-01,2.78899386510001
4,N,1113,Legislators,1,2025-08-01,2.75108509201668
4,N,1113,Legislators,1,2025-11-01,2.71065136840596
4,N,1113,Legislators,1,2026-02-01,2.66863721606839
4,N,1211,Aquaculture Farmers,1,1986-08-01,1.76428267459264
4,N,1211,Aquaculture Farmers,1,1986-11-01,1.76216113270285
4,N,1211,Aquaculture Farmers,1,1987-02-01,1.7599813025201
4,N,1211,Aquaculture Farmers,1,1987-05-01,1.75772471940219
4,N,1211,Aquaculture Farmers,1,1987-08-01,1.75544156902856
4,N,1211,Aquaculture Farmers,1,1987-11-01,1.75322873570009
4,N,1211,Aquaculture Farmers,1,1988-02-01,1.75094872118041
4,N,1211,Aquaculture Farmers,1,1988-05-01,1.7484476486413
4,N,1211,Aquaculture Farmers,1,1988-08-01,1.74560363406124
4,N,1211,Aquaculture Farmers,1,1988-11-01,1.74234073707479
4,N,1211,Aquaculture Farmers,1,1989-02-01,1.73853508303298
4,N,1211,Aquaculture Farmers,1,1989-05-01,1.73411520307062
4,N,1211,Aquaculture Farmers,1,1989-08-01,1.72904534543198
4,N,1211,Aquaculture Farmers,1,1989-11-01,1.72330841976522
4,N,1211,Aquaculture Farmers,1,1990-02-01,1.71679609659814
4,N,1211,Aquaculture Farmers,1,1990-05-01,1.70939615045503
4,N,1211,Aquaculture Farmers,1,1990-08-01,1.70101124677895
4,N,1211,Aquaculture Farmers,1,1990-11-01,1.69159208719127
4,N,1211,Aquaculture Farmers,1,1991-02-01,1.68105091685256
4,N,1211,Aquaculture Farmers,1,1991-05-01,1.66943052982224
4,N,1211,Aquaculture Farmers,1,1991-08-01,1.65680047416945
4,N,1211,Aquaculture Farmers,1,1991-11-01,1.64326942521814
4,N,1211,Aquaculture Farmers,1,1992-02-01,1.62892684277138
4,N,1211,Aquaculture Farmers,1,1992-05-01,1.61388646248492
4,N,1211,Aquaculture Farmers,1,1992-08-01,1.59826196466654
4,N,1211,Aquaculture Farmers,1,1992-11-01,1.58214056304343
4,N,1211,Aquaculture Farmers,1,1993-02-01,1.56551869936318
4,N,1211,Aquaculture Farmers,1,1993-05-01,1.54842404898752
4,N,1211,Aquaculture Farmers,1,1993-08-01,1.5309580589783
4,N,1211,Aquaculture Farmers,1,1993-11-01,1.51324438750978
4,N,1211,Aquaculture Farmers,1,1994-02-01,1.49540324739968
4,N,1211,Aquaculture Farmers,1,1994-05-01,1.47769625303877
4,N,1211,Aquaculture Farmers,1,1994-08-01,1.46046299043953
4,N,1211,Aquaculture Farmers,1,1994-11-01,1.44411060190116
4,N,1211,Aquaculture Farmers,1,1995-02-01,1.42891221210177
4,N,1211,Aquaculture Farmers,1,1995-05-01,1.41522086946295
4,N,1211,Aquaculture Farmers,1,1995-08-01,1.40344102304982
4,N,1211,Aquaculture Farmers,1,1995-11-01,1.39407802389299
4,N,1211,Aquaculture Farmers,1,1996-02-01,1.38761540464653
4,N,1211,Aquaculture Farmers,1,1996-05-01,1.38464038912644
4,N,1211,Aquaculture Farmers,1,1996-08-01,1.38587689841523
4,N,1211,Aquaculture Farmers,1,1996-11-01,1.39216785916515
4,N,1211,Aquaculture Farmers,1,1997-02-01,1.4042816929089
4,N,1211,Aquaculture Farmers,1,1997-05-01,1.42289502613775
4,N,1211,Aquaculture Farmers,1,1997-08-01,1.44831083094341
4,N,1211,Aquaculture Farmers,1,1997-11-01,1.48044911420313
4,N,1211,Aquaculture Farmers,1,1998-02-01,1.51912616899185
4,N,1211,Aquaculture Farmers,1,1998-05-01,1.56363268774662
4,N,1211,Aquaculture Farmers,1,1998-08-01,1.61314428017977
4,N,1211,Aquaculture Farmers,1,1998-11-01,1.66641625431305
4,N,1211,Aquaculture Farmers,1,1999-02-01,1.72219007076297
4,N,1211,Aquaculture Farmers,1,1999-05-01,1.77868454331964
4,N,1211,Aquaculture Farmers,1,1999-08-01,1.83423900463509
4,N,1211,Aquaculture Farmers,1,1999-11-01,1.88768519020158
4,N,1211,Aquaculture Farmers,1,2000-02-01,1.93837350266599
4,N,1211,Aquaculture Farmers,1,2000-05-01,1.98541695124752
4,N,1211,Aquaculture Farmers,1,2000-08-01,2.02803535507975
4,N,1211,Aquaculture Farmers,1,2000-11-01,2.06597496363613
4,N,1211,Aquaculture Farmers,1,2001-02-01,2.09896801751447
4,N,1211,Aquaculture Farmers,1,2001-05-01,2.12586530901893
4,N,1211,Aquaculture Farmers,1,2001-08-01,2.14608094679673
4,N,1211,Aquaculture Farmers,1,2001-11-01,2.15997791943828
4,N,1211,Aquaculture Farmers,1,2002-02-01,2.16814577548802
4,N,1211,Aquaculture Farmers,1,2002-05-01,2.17106621010779
4,N,1211,Aquaculture Farmers,1,2002-08-01,2.16962978484185
4,N,1211,Aquaculture Farmers,1,2002-11-01,2.16441536575715
4,N,1211,Aquaculture Farmers,1,2003-02-01,2.15603621759599
4,N,1211,Aquaculture Farmers,1,2003-05-01,2.14499323192442
4,N,1211,Aquaculture Farmers,1,2003-08-01,2.13118792661023
4,N,1211,Aquaculture Farmers,1,2003-11-01,2.11519746467439
4,N,1211,Aquaculture Farmers,1,2004-02-01,2.09758753705684
4,N,1211,Aquaculture Farmers,1,2004-05-01,2.07845328848369
4,N,1211,Aquaculture Farmers,1,2004-08-01,2.05767946944804
4,N,1211,Aquaculture Farmers,1,2004-11-01,2.03450968117852
4,N,1211,Aquaculture Farmers,1,2005-02-01,2.00805501653939
4,N,1211,Aquaculture Farmers,1,2005-05-01,1.97851267884451
4,N,1211,Aquaculture Farmers,1,2005-08-01,1.94717664024786
4,N,1211,Aquaculture Farmers,1,2005-11-01,1.9151640518105
4,N,1211,Aquaculture Farmers,1,2006-02-01,1.88373425002187
4,N,1211,Aquaculture Farmers,1,2006-05-01,1.85419315966668
4,N,1211,Aquaculture Farmers,1,2006-08-01,1.82792720352466
4,N,1211,Aquaculture Farmers,1,2006-11-01,1.80631759197188
4,N,1211,Aquaculture Farmers,1,2007-02-01,1.790552409405
4,N,1211,Aquaculture Farmers,1,2007-05-01,1.78145673274588
4,N,1211,Aquaculture Farmers,1,2007-08-01,1.7791675845212
4,N,1211,Aquaculture Farmers,1,2007-11-01,1.78321661961574
4,N,1211,Aquaculture Farmers,1,2008-02-01,1.79275841856559
4,N,1211,Aquaculture Farmers,1,2008-05-01,1.80686083444891
4,N,1211,Aquaculture Farmers,1,2008-08-01,1.82421452704661
4,N,1211,Aquaculture Farmers,1,2008-11-01,1.84331353446544
4,N,1211,Aquaculture Farmers,1,2009-02-01,1.86238552651408
4,N,1211,Aquaculture Farmers,1,2009-05-01,1.88028835911441
4,N,1211,Aquaculture Farmers,1,2009-08-01,1.89679865603151
4,N,1211,Aquaculture Farmers,1,2009-11-01,1.91262406763293
4,N,1211,Aquaculture Farmers,1,2010-02-01,1.92835971119313
4,N,1211,Aquaculture Farmers,1,2010-05-01,1.94383895571214
4,N,1211,Aquaculture Farmers,1,2010-08-01,1.95856260415032
4,N,1211,Aquaculture Farmers,1,2010-11-01,1.97173273288033
4,N,1211,Aquaculture Farmers,1,2011-02-01,1.98280864522025
4,N,1211,Aquaculture Farmers,1,2011-05-01,1.99222118514061
4,N,1211,Aquaculture Farmers,1,2011-08-01,2.00120178799589
4,N,1211,Aquaculture Farmers,1,2011-11-01,2.01067269676465
4,N,1211,Aquaculture Farmers,1,2012-02-01,2.02226096292395
4,N,1211,Aquaculture Farmers,1,2012-05-01,2.03738547724148
4,N,1211,Aquaculture Farmers,1,2012-08-01,2.05744533580864
4,N,1211,Aquaculture Farmers,1,2012-11-01,2.08301920892231
4,N,1211,Aquaculture Farmers,1,2013-02-01,2.11391718140669
4,N,1211,Aquaculture Farmers,1,2013-05-01,2.14976667176396
4,N,1211,Aquaculture Farmers,1,2013-08-01,2.18943586098868
4,N,1211,Aquaculture Farmers,1,2013-11-01,2.23218377004594
4,N,1211,Aquaculture Farmers,1,2014-02-01,2.27744268896746
4,N,1211,Aquaculture Farmers,1,2014-05-01,2.32456870093121
4,N,1211,Aquaculture Farmers,1,2014-08-01,2.37290944379851
4,N,1211,Aquaculture Farmers,1,2014-11-01,2.42233262796527
4,N,1211,Aquaculture Farmers,1,2015-02-01,2.47263117362361
4,N,1211,Aquaculture Farmers,1,2015-05-01,2.52332780360769
4,N,1211,Aquaculture Farmers,1,2015-08-01,2.574316883568
4,N,1211,Aquaculture Farmers,1,2015-11-01,2.62491249656744
4,N,1211,Aquaculture Farmers,1,2016-02-01,2.67375762390774
4,N,1211,Aquaculture Farmers,1,2016-05-01,2.71936234496367
4,N,1211,Aquaculture Farmers,1,2016-08-01,2.75953579699748
4,N,1211,Aquaculture Farmers,1,2016-11-01,2.79149097905326
4,N,1211,Aquaculture Farmers,1,2017-02-01,2.8132312883356
4,N,1211,Aquaculture Farmers,1,2017-05-01,2.82353501443967
4,N,1211,Aquaculture Farmers,1,2017-08-01,2.82124616151901
4,N,1211,Aquaculture Farmers,1,2017-11-01,2.80635320177117
4,N,1211,Aquaculture Farmers,1,2018-02-01,2.78031750135802
4,N,1211,Aquaculture Farmers,1,2018-05-01,2.74530776712357
4,N,1211,Aquaculture Farmers,1,2018-08-01,2.70303954843595
4,N,1211,Aquaculture Farmers,1,2018-11-01,2.6551276692314
4,N,1211,Aquaculture Farmers,1,2019-02-01,2.60399633231295
4,N,1211,Aquaculture Farmers,1,2019-05-01,2.55108230164796
4,N,1211,Aquaculture Farmers,1,2019-08-01,2.49754139513988
4,N,1211,Aquaculture Farmers,1,2019-11-01,2.44439810210973
4,N,1211,Aquaculture Farmers,1,2020-02-01,2.39235351205453
4,N,1211,Aquaculture Farmers,1,2020-05-01,2.34268212728625
4,N,1211,Aquaculture Farmers,1,2020-08-01,2.29631946797725
4,N,1211,Aquaculture Farmers,1,2020-11-01,2.25418304645658
4,N,1211,Aquaculture Farmers,1,2021-02-01,2.21709613860068
4,N,1211,Aquaculture Farmers,1,2021-05-01,2.1852540744306
4,N,1211,Aquaculture Farmers,1,2021-08-01,2.15822361534292
4,N,1211,Aquaculture Farmers,1,2021-11-01,2.13497619158708
4,N,1211,Aquaculture Farmers,1,2022-02-01,2.11339088541637
4,N,1211,Aquaculture Farmers,1,2022-05-01,2.0923222356493
4,N,1211,Aquaculture Farmers,1,2022-08-01,2.07164741722345
4,N,1211,Aquaculture Farmers,1,2022-11-01,2.05168920240127
4,N,1211,Aquaculture Farmers,1,2023-02-01,2.03324384954861
4,N,1211,Aquaculture Farmers,1,2023-05-01,2.01635995925672
4,N,1211,Aquaculture Farmers,1,2023-08-01,2.00112241061055
4,N,1211,Aquaculture Farmers,1,2023-11-01,1.98739911906639
4,N,1211,Aquaculture Farmers,1,2024-02-01,1.97448222909836
4,N,1211,Aquaculture Farmers,1,2024-05-01,1.96270537976713
4,N,1211,Aquaculture Farmers,1,2024-08-01,1.95215792337395
4,N,1211,Aquaculture Farmers,1,2024-11-01,1.94229975544416
4,N,1211,Aquaculture Farmers,1,2025-02-01,1.93252702054547
4,N,1211,Aquaculture Farmers,1,2025-05-01,1.92224494055209
4,N,1211,Aquaculture Farmers,1,2025-08-01,1.91100941412109
4,N,1211,Aquaculture Farmers,1,2025-11-01,1.89875919130448
4,N,1211,Aquaculture Farmers,1,2026-02-01,1.88552397453748
4,N,1212,Crop Farmers,1,1986-08-01,49.5099187789979
4,N,1212,Crop Farmers,1,1986-11-01,49.2974860511778
4,N,1212,Crop Farmers,1,1987-02-01,49.0845468808545
4,N,1212,Crop Farmers,1,1987-05-01,48.8701889883805
4,N,1212,Crop Farmers,1,1987-08-01,48.6539521952485
4,N,1212,Crop Farmers,1,1987-11-01,48.4353475869813
4,N,1212,Crop Farmers,1,1988-02-01,48.2147416881194
4,N,1212,Crop Farmers,1,1988-05-01,47.9909979853437
4,N,1212,Crop Farmers,1,1988-08-01,47.7628684223309
4,N,1212,Crop Farmers,1,1988-11-01,47.5294572146419
4,N,1212,Crop Farmers,1,1989-02-01,47.2904318576932
4,N,1212,Crop Farmers,1,1989-05-01,47.0461812930637
4,N,1212,Crop Farmers,1,1989-08-01,46.7974446609003
4,N,1212,Crop Farmers,1,1989-11-01,46.5449454098885
4,N,1212,Crop Farmers,1,1990-02-01,46.2890013474486
4,N,1212,Crop Farmers,1,1990-05-01,46.0294713476119
4,N,1212,Crop Farmers,1,1990-08-01,45.7662944015734
4,N,1212,Crop Farmers,1,1990-11-01,45.5004208268831
4,N,1212,Crop Farmers,1,1991-02-01,45.2340735114489
4,N,1212,Crop Farmers,1,1991-05-01,44.9726980266849
4,N,1212,Crop Farmers,1,1991-08-01,44.7222053403997
4,N,1212,Crop Farmers,1,1991-11-01,44.4892694919925
4,N,1212,Crop Farmers,1,1992-02-01,44.2797058334255
4,N,1212,Crop Farmers,1,1992-05-01,44.0995481169464
4,N,1212,Crop Farmers,1,1992-08-01,43.9542979379175
4,N,1212,Crop Farmers,1,1992-11-01,43.8480782742359
4,N,1212,Crop Farmers,1,1993-02-01,43.7840148432898
4,N,1212,Crop Farmers,1,1993-05-01,43.7650226835147
4,N,1212,Crop Farmers,1,1993-08-01,43.7946942647444
4,N,1212,Crop Farmers,1,1993-11-01,43.8756392102395
4,N,1212,Crop Farmers,1,1994-02-01,44.0108860591434
4,N,1212,Crop Farmers,1,1994-05-01,44.2050093470465
4,N,1212,Crop Farmers,1,1994-08-01,44.4620666646154
4,N,1212,Crop Farmers,1,1994-11-01,44.7849117133064
4,N,1212,Crop Farmers,1,1995-02-01,45.1757856197127
4,N,1212,Crop Farmers,1,1995-05-01,45.6351301274696
4,N,1212,Crop Farmers,1,1995-08-01,46.1603530328778
4,N,1212,Crop Farmers,1,1995-11-01,46.7466005222293
4,N,1212,Crop Farmers,1,1996-02-01,47.3848570339205
4,N,1212,Crop Farmers,1,1996-05-01,48.0629148729142
4,N,1212,Crop Farmers,1,1996-08-01,48.7657289455436
4,N,1212,Crop Farmers,1,1996-11-01,49.4744664810269
4,N,1212,Crop Farmers,1,1997-02-01,50.1695387063399
4,N,1212,Crop Farmers,1,1997-05-01,50.8312082818042
4,N,1212,Crop Farmers,1,1997-08-01,51.4411382583439
4,N,1212,Crop Farmers,1,1997-11-01,51.9825794716482
4,N,1212,Crop Farmers,1,1998-02-01,52.4392986373408
4,N,1212,Crop Farmers,1,1998-05-01,52.8033385687443
4,N,1212,Crop Farmers,1,1998-08-01,53.0772553581208
4,N,1212,Crop Farmers,1,1998-11-01,53.2684042495792
4,N,1212,Crop Farmers,1,1999-02-01,53.386545779808
4,N,1212,Crop Farmers,1,1999-05-01,53.4409180017845
4,N,1212,Crop Farmers,1,1999-08-01,53.4401264363344
4,N,1212,Crop Farmers,1,1999-11-01,53.3911847803928
4,N,1212,Crop Farmers,1,2000-02-01,53.3030306590153
4,N,1212,Crop Farmers,1,2000-05-01,53.1878476376268
4,N,1212,Crop Farmers,1,2000-08-01,53.0592091297829
4,N,1212,Crop Farmers,1,2000-11-01,52.9288808749019
4,N,1212,Crop Farmers,1,2001-02-01,52.8043084624265
4,N,1212,Crop Farmers,1,2001-05-01,52.6895440559951
4,N,1212,Crop Farmers,1,2001-08-01,52.5831723325921
4,N,1212,Crop Farmers,1,2001-11-01,52.4803124843719
4,N,1212,Crop Farmers,1,2002-02-01,52.3731089225153
4,N,1212,Crop Farmers,1,2002-05-01,52.2575000058885
4,N,1212,Crop Farmers,1,2002-08-01,52.1334193736004
4,N,1212,Crop Farmers,1,2002-11-01,52.0054629172769
4,N,1212,Crop Farmers,1,2003-02-01,51.8808809656101
4,N,1212,Crop Farmers,1,2003-05-01,51.7676927976766
4,N,1212,Crop Farmers,1,2003-08-01,51.6684926160459
4,N,1212,Crop Farmers,1,2003-11-01,51.5855337563186
4,N,1212,Crop Farmers,1,2004-02-01,51.5220470632402
4,N,1212,Crop Farmers,1,2004-05-01,51.4824712176567
4,N,1212,Crop Farmers,1,2004-08-01,51.468930909175
4,N,1212,Crop Farmers,1,2004-11-01,51.478135271555
4,N,1212,Crop Farmers,1,2005-02-01,51.5025798151818
4,N,1212,Crop Farmers,1,2005-05-01,51.5331439339052
4,N,1212,Crop Farmers,1,2005-08-01,51.560483033704
4,N,1212,Crop Farmers,1,2005-11-01,51.5750200803822
4,N,1212,Crop Farmers,1,2006-02-01,51.5658742355038
4,N,1212,Crop Farmers,1,2006-05-01,51.5232672195109
4,N,1212,Crop Farmers,1,2006-08-01,51.4439078712231
4,N,1212,Crop Farmers,1,2006-11-01,51.3261697117126
4,N,1212,Crop Farmers,1,2007-02-01,51.167743795736
4,N,1212,Crop Farmers,1,2007-05-01,50.9681227895539
4,N,1212,Crop Farmers,1,2007-08-01,50.7286825904643
4,N,1212,Crop Farmers,1,2007-11-01,50.452202045972
4,N,1212,Crop Farmers,1,2008-02-01,50.1457054050978
4,N,1212,Crop Farmers,1,2008-05-01,49.8175452725683
4,N,1212,Crop Farmers,1,2008-08-01,49.4731736749331
4,N,1212,Crop Farmers,1,2008-11-01,49.1168913550929
4,N,1212,Crop Farmers,1,2009-02-01,48.7509075735746
4,N,1212,Crop Farmers,1,2009-05-01,48.3770687273287
4,N,1212,Crop Farmers,1,2009-08-01,47.9958350400851
4,N,1212,Crop Farmers,1,2009-11-01,47.608856916241
4,N,1212,Crop Farmers,1,2010-02-01,47.2177528497207
4,N,1212,Crop Farmers,1,2010-05-01,46.8252905701838
4,N,1212,Crop Farmers,1,2010-08-01,46.4338807180109
4,N,1212,Crop Farmers,1,2010-11-01,46.0483160988913
4,N,1212,Crop Farmers,1,2011-02-01,45.6754504415344
4,N,1212,Crop Farmers,1,2011-05-01,45.320574999011
4,N,1212,Crop Farmers,1,2011-08-01,44.9840970157776
4,N,1212,Crop Farmers,1,2011-11-01,44.6649723088801
